uid,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
6087,18,24,60,54,89,95,88,132,190,295
5054,9,16,41,53,67,80,85,143,185,367
6260,41,48,62,173,70,79,72,107,153,240
5621,11,27,62,50,67,66,79,120,213,350
2238,22,49,60,169,70,71,73,109,163,259
16793,26,30,50,55,72,87,90,116,181,338
64,45,43,69,66,84,81,88,109,166,294
1046,26,24,52,148,44,74,69,130,175,303
11666,19,38,55,54,77,77,100,155,187,283
285,14,24,42,49,76,91,117,139,188,305
2200,12,23,31,46,66,58,82,119,192,416
1110,67,53,64,42,93,80,76,121,149,300
19868,40,37,48,43,58,72,76,126,205,340
19490,32,41,47,160,67,84,72,106,152,284
18313,6,31,51,46,60,62,82,121,216,371
826,10,18,45,157,44,82,79,115,204,292
13560,69,32,35,43,60,63,112,138,160,333
5583,16,36,49,41,67,77,91,114,195,359
19328,35,36,24,23,41,51,66,115,247,407
8345,15,21,57,56,78,93,94,139,179,313
3582,5,16,41,44,101,110,116,156,168,289
18713,16,25,26,140,56,50,81,139,206,306
259,6,25,42,47,84,72,91,124,216,339
8193,8,23,28,30,72,95,99,139,221,331
11792,8,33,51,35,44,56,80,121,239,379
4511,5,29,55,161,58,58,74,125,174,307
3916,80,79,55,46,81,68,70,106,172,288
9776,19,38,79,47,83,66,96,127,216,274
13667,856,8,20,111,10,2,3,8,12,17
1780,54,66,78,159,89,59,73,92,142,233
11912,6,27,58,72,103,84,91,102,155,348
2444,41,74,80,149,99,71,69,101,132,229
2546,68,63,70,63,85,56,89,101,167,283
17653,32,62,52,188,87,68,71,102,133,250
19845,32,33,21,30,48,82,97,159,205,338
19186,14,21,60,162,86,70,80,121,171,260
19693,0,6,45,165,86,75,99,135,171,264
19214,6,17,30,51,53,68,82,118,225,396
11852,0,9,19,54,83,98,119,173,198,293
13312,11,17,53,43,88,110,114,141,180,288
17816,32,57,66,65,90,81,92,119,168,275
18654,38,48,48,44,76,99,107,132,169,284
6654,11,30,47,54,69,52,91,147,229,315
15397,20,46,45,155,73,71,92,115,154,274
245,67,76,66,159,76,56,64,99,146,236
11028,6,19,34,65,92,96,106,147,193,288
19612,42,52,53,166,75,74,74,110,153,246
14506,17,31,36,38,66,73,97,110,225,352
13099,23,19,39,41,42,47,80,133,211,410
10963,108,49,54,57,89,69,65,103,161,290
6016,10,41,76,75,78,97,96,138,157,278
14516,17,38,42,61,100,120,82,146,170,269
19350,6,26,41,43,72,92,139,172,173,282
10607,16,54,71,173,86,82,79,117,145,222
2504,54,33,44,155,67,83,49,84,126,350
1532,15,49,63,58,76,82,88,129,201,284
3405,121,15,27,41,73,83,89,137,169,290
16712,118,33,39,29,56,56,69,104,165,376
18126,2,7,17,31,55,72,123,174,199,367
4302,90,72,54,151,98,61,69,79,130,241
2985,65,66,70,51,98,64,70,114,173,274
919,28,61,44,175,84,86,71,100,156,240
19969,35,65,74,60,89,80,75,117,166,284
4168,36,43,56,156,88,78,79,102,160,247
3572,11,22,41,77,96,89,112,129,172,296
7564,9,40,78,60,80,72,92,146,192,277
4589,10,28,27,35,50,55,104,127,222,388
12676,21,54,67,62,72,91,97,141,167,273
15199,6,21,41,41,49,84,109,152,207,336
8657,50,62,51,42,91,77,91,125,173,283
12224,2,20,51,175,70,78,119,109,161,261
13046,67,40,47,33,77,63,72,115,183,348
13704,35,46,56,42,65,73,110,123,185,310
11245,13,24,30,54,93,98,117,139,184,293
12028,94,61,66,163,87,59,54,95,138,228
10319,6,16,31,145,75,77,91,134,182,289
17389,5,29,49,60,75,103,95,125,207,298
8433,32,54,47,153,47,49,76,89,158,340
7818,6,26,40,41,69,96,127,145,197,299
19639,12,14,43,40,79,61,105,147,190,354
19939,37,22,40,33,68,65,79,120,203,378
1686,32,71,59,56,82,96,93,112,159,285
5707,38,32,39,152,50,53,65,87,186,343
18629,106,66,71,39,94,83,64,104,151,267
4329,23,47,47,49,95,82,64,112,184,342
6231,23,45,42,45,57,77,62,111,241,342
4161,4,17,36,141,64,64,75,111,187,347
19486,61,66,76,45,67,59,68,105,166,332
11040,58,71,69,47,84,81,80,116,163,276
14922,39,30,32,29,43,60,97,179,207,329
18824,16,42,51,42,68,93,91,152,194,296
3084,38,65,64,49,75,88,89,123,168,286
2225,8,22,35,30,59,84,107,172,191,338
9216,23,52,65,167,83,78,75,101,136,265
3225,8,54,49,69,101,88,95,117,174,291
10444,33,43,48,38,64,73,89,127,172,358
16044,11,38,49,65,97,85,88,141,180,291
16794,40,75,73,52,73,84,82,110,160,296
821,24,36,38,165,93,73,94,115,150,257
5685,50,58,61,163,81,75,84,93,131,249
1646,34,18,42,172,115,83,83,114,126,258
9990,6,33,77,59,104,97,82,119,153,316
11600,113,62,64,40,77,66,71,111,143,298
17668,42,40,61,52,72,86,97,124,183,288
931,7,21,60,161,71,85,93,141,179,228
5588,86,59,49,171,69,75,55,97,135,249
3994,31,44,73,159,73,67,84,119,141,254
5386,41,63,86,53,93,71,75,115,159,289
6318,12,16,21,46,84,93,97,166,206,304
3596,10,41,43,35,70,99,111,146,190,301
406,26,61,42,160,57,66,79,121,165,268
9707,78,64,60,159,72,71,64,98,137,242
3970,27,39,43,32,66,75,93,132,194,344
4579,5,33,38,38,77,99,98,140,200,318
7583,62,32,22,49,75,61,93,118,188,345
2368,13,36,52,68,99,97,93,116,174,297
5110,18,31,39,64,80,71,81,120,175,366
3143,28,26,69,58,78,94,81,134,170,307
9491,146,76,59,156,87,50,47,76,119,229
15408,2,16,30,42,48,72,86,162,236,352
11736,11,26,54,41,57,78,72,97,178,431
5235,21,61,90,44,78,85,81,115,166,304
9009,51,40,57,153,66,76,65,83,156,298
5727,14,72,62,171,80,65,79,110,147,245
16625,17,29,45,43,65,72,75,117,179,403
9967,39,62,79,157,95,64,60,93,137,259
5372,11,20,30,44,80,85,93,131,229,322
757,29,44,50,56,88,104,82,153,161,278
11558,11,16,41,43,63,84,93,169,221,304
11103,12,25,32,38,58,59,76,144,223,378
10022,30,33,34,38,70,80,99,117,171,373
7288,2,20,41,63,55,69,101,179,199,317
13119,29,68,102,57,85,87,73,112,158,274
4452,4,18,43,54,86,94,100,129,221,297
13780,93,55,55,157,67,65,72,84,129,268
3186,11,26,60,70,94,106,100,127,180,271
17425,74,34,67,144,77,74,86,121,141,227
12165,1,8,26,45,82,95,152,162,191,284
10628,13,21,52,74,88,82,93,124,176,322
7860,57,45,44,48,76,79,91,105,172,328
10965,5,25,66,56,80,72,87,129,186,340
9961,67,68,68,52,76,54,76,127,164,293
10470,20,20,47,165,95,90,91,123,161,233
2867,43,53,60,54,82,94,92,123,171,273
18317,4,25,45,72,72,62,88,152,190,336
17921,9,20,34,60,99,66,91,114,168,385
12257,7,18,39,52,88,95,113,139,205,290
10759,0,24,34,47,80,74,82,103,192,409
12428,0,19,20,52,77,106,124,125,187,335
16444,4,20,41,152,47,76,91,111,196,308
12556,19,33,42,23,55,60,80,140,228,365
15438,31,54,76,171,87,86,77,96,141,226
8767,32,35,52,55,78,88,94,117,170,324
11315,1,22,46,34,63,79,85,111,183,421
8107,15,26,52,60,80,62,78,119,218,335
12444,73,71,51,155,66,57,60,107,147,258
12068,33,20,27,42,73,71,71,147,235,326
10475,21,38,42,31,56,87,99,138,188,345
4036,56,64,75,163,73,67,57,92,163,235
8832,30,38,55,55,96,73,88,151,186,273
4106,10,18,58,44,71,90,125,142,175,313
6770,78,71,56,162,64,75,63,99,147,230
10471,13,28,67,182,70,94,63,122,163,243
1904,46,72,81,165,97,55,63,91,147,228
7377,37,62,61,32,77,84,106,118,179,289
1025,132,58,51,155,84,56,47,87,130,245
15348,10,20,43,51,67,79,83,83,157,453
19898,14,57,59,58,81,65,79,98,202,332
17783,16,57,45,60,89,77,86,133,192,290
4636,27,18,64,65,104,99,91,123,184,270
14821,21,50,64,46,65,85,90,125,162,337
14214,54,34,43,163,49,83,82,101,151,285
2790,12,18,53,159,77,75,81,103,174,293
15744,40,35,61,162,109,79,66,99,155,239
6430,18,42,38,34,73,61,118,136,214,311
2307,0,13,30,39,67,70,116,182,190,338
16561,36,34,40,47,66,54,82,96,210,380
18047,73,62,73,167,71,79,68,88,144,220
2825,31,74,51,164,75,83,60,96,145,266
6698,21,43,43,153,101,81,93,114,140,256
14362,10,46,63,59,67,72,82,140,190,317
5824,19,39,42,38,72,94,98,146,193,304
10505,63,54,70,161,72,68,61,86,171,239
13370,54,58,46,51,71,64,63,113,181,344
9595,9,36,59,64,99,96,99,123,179,282
8694,28,73,48,157,80,89,80,88,137,265
8252,35,32,43,157,83,94,79,103,172,247
2422,3,23,45,43,46,82,112,116,212,364
12309,13,29,78,55,72,69,99,143,182,305
19829,50,49,40,162,77,66,70,107,152,272
1219,4,11,45,53,73,84,109,151,214,302
4332,15,25,30,29,64,67,100,122,191,402
13110,45,68,52,159,63,69,74,96,163,256
1999,14,35,38,43,82,94,86,129,175,349
18855,17,30,47,75,103,92,94,127,176,284
16956,45,79,92,54,78,80,73,108,157,279
19433,32,38,53,38,69,61,76,129,184,365
16508,16,15,32,39,62,54,78,120,161,468
10064,44,35,57,164,77,82,84,99,154,249
6181,26,42,51,54,76,77,76,121,171,351
12194,35,42,83,46,81,99,91,125,170,273
17993,6,7,59,40,47,54,91,118,215,410
9574,77,70,61,48,80,86,70,112,166,275
1119,11,23,43,63,75,93,94,135,194,314
7889,5,31,43,54,83,88,113,130,194,305
6607,26,64,63,69,87,93,94,121,164,264
10351,10,16,29,40,59,54,84,131,155,468
16393,23,27,57,55,78,73,92,130,176,334
133,16,30,39,57,68,57,84,129,203,362
11458,68,83,75,61,90,84,57,106,157,264
11735,22,29,58,49,99,73,107,128,192,288
3583,37,21,32,63,79,57,78,136,216,326
1109,2,16,39,160,61,49,88,152,178,301
972,6,19,32,30,86,89,109,158,198,319
10625,35,48,49,165,75,64,77,111,166,255
9150,27,56,64,145,64,81,70,80,165,293
10154,27,58,73,180,88,86,68,83,134,248
2059,9,13,34,160,85,126,113,109,146,251
8232,44,68,57,52,81,81,86,122,167,287
14253,26,50,75,192,98,77,68,99,138,222
10849,29,49,40,160,68,68,82,105,172,272
18067,96,63,54,158,87,61,52,79,145,250
5654,9,13,19,41,62,72,97,162,214,357
548,7,35,65,187,103,98,76,101,148,226
19714,14,20,38,45,99,102,86,126,214,301
16230,16,60,58,167,89,80,85,114,161,215
419,15,28,40,43,73,69,74,143,194,366
16553,5,20,45,44,84,78,98,151,216,305
4741,14,42,74,179,97,78,82,100,151,228
5111,56,34,46,152,87,64,76,109,162,259
9893,16,48,55,60,79,85,97,129,186,290
17194,9,19,46,73,113,93,92,125,172,304
1351,13,51,53,61,78,80,111,122,180,296
3849,7,20,33,168,92,112,89,115,164,246
2891,10,19,36,27,55,91,123,177,195,313
4247,10,37,73,191,95,72,77,118,135,238
5844,20,22,46,38,78,67,101,159,214,300
5978,40,47,54,158,81,68,80,106,139,272
10443,5,18,30,27,56,68,74,129,208,431
6897,19,42,49,48,80,96,93,116,208,294
10748,25,29,80,184,100,70,93,107,143,214
14767,27,52,85,63,74,87,72,130,168,287
15934,18,34,43,40,54,98,79,127,192,360
12533,5,23,41,42,70,74,96,143,229,323
14561,38,53,51,68,92,78,92,119,173,281
5634,90,51,80,163,82,60,46,86,132,255
11058,74,43,48,47,70,68,61,102,172,360
19520,4,25,39,54,72,99,119,138,196,300
16249,36,47,48,38,92,90,91,137,172,294
530,38,32,61,57,85,75,77,147,180,293
2650,7,39,60,59,85,84,79,118,197,318
10442,40,42,47,57,80,77,75,142,191,294
420,37,51,73,175,77,72,49,79,144,288
13093,26,40,55,48,84,70,82,148,183,309
1828,69,76,59,157,71,70,67,87,153,236
15873,6,23,56,38,54,70,107,157,223,312
2176,26,31,21,31,54,67,79,121,195,420
5443,48,57,77,71,64,77,93,109,156,293
11318,73,57,70,165,77,79,66,93,144,221
10434,13,25,57,38,41,48,63,130,217,413
11438,8,25,52,54,83,73,105,136,201,309
831,2,33,45,26,58,89,70,131,172,420
17652,31,49,50,168,103,77,66,118,139,244
6135,28,38,44,55,73,60,100,141,178,328
7260,16,50,49,181,84,77,72,108,164,244
10828,840,2,17,109,7,4,5,13,15,34
3529,21,51,62,46,98,82,98,120,174,293
14537,34,64,58,48,75,91,68,105,179,323
12773,11,16,51,46,77,69,95,137,217,326
16069,56,77,64,56,83,72,65,105,147,320
9814,2,31,55,46,70,94,100,151,186,311
17048,17,25,54,58,70,62,107,142,193,317
18625,52,68,56,56,76,81,85,116,167,288
2548,143,50,33,43,69,95,76,105,135,296
5723,40,62,59,57,94,80,83,113,172,285
9764,30,41,80,169,87,63,76,93,160,246
17641,25,87,73,60,84,102,79,102,163,270
14465,38,51,86,67,99,85,81,110,168,260
7556,12,38,69,179,90,72,81,118,157,229
4760,16,71,63,57,83,96,102,127,166,264
15500,37,63,70,59,83,53,91,142,166,281
12965,843,2,17,113,6,6,6,8,21,24
3827,3,13,26,32,62,68,88,115,235,404
6296,115,63,56,44,85,66,65,102,167,282
1484,69,68,45,51,79,84,78,118,168,285
17917,30,46,60,61,79,80,82,128,187,292
7,10,40,55,172,87,82,91,110,148,252
15357,18,42,44,56,85,77,118,140,174,291
16760,52,30,51,53,92,96,105,132,170,264
12200,45,64,70,45,95,87,81,113,157,288
15310,25,25,50,52,53,66,95,119,207,353
5391,88,70,75,165,71,61,56,78,127,254
9793,7,23,37,38,47,95,87,123,218,371
12812,12,31,65,153,76,75,96,111,169,257
32,18,33,49,52,94,86,99,161,187,266
16072,16,47,46,148,72,74,100,115,159,268
5142,43,43,74,65,105,61,72,112,152,318
3075,206,31,58,140,62,46,66,71,125,240
18325,7,40,56,167,80,84,88,108,156,260
16478,56,27,48,47,71,84,89,134,193,296
9208,4,30,45,75,88,89,95,139,195,286
2462,51,48,71,159,86,69,71,105,142,243
7443,21,35,75,70,84,71,90,119,187,293
16559,48,57,56,156,90,87,71,76,136,268
13484,104,56,46,168,84,85,48,84,129,241
13352,31,61,76,61,93,90,81,115,168,269
5740,38,27,39,32,48,81,107,130,191,352
13945,17,50,68,163,83,80,81,102,148,253
16290,45,53,61,161,75,74,74,105,144,253
3139,16,28,50,41,70,82,78,101,155,424
7316,18,33,38,40,37,49,72,100,171,487
9679,7,34,56,37,60,46,82,99,200,425
14720,1,19,29,48,84,103,118,148,186,309
17809,54,44,68,53,76,57,64,132,189,308
16114,111,44,78,161,69,64,74,91,132,221
18958,840,2,17,115,17,5,9,5,15,21
9582,20,45,74,161,92,77,91,112,151,222
648,7,39,48,159,97,73,81,112,160,270
8496,30,38,42,42,71,67,87,140,193,335
7555,52,38,46,49,46,67,90,136,208,313
18708,43,28,29,158,57,72,81,117,177,283
1225,79,63,54,45,74,89,97,121,149,274
11366,30,65,64,148,54,55,82,118,151,278
12109,15,36,60,62,95,65,92,141,219,260
117,39,47,39,158,76,83,60,112,173,258
15716,16,43,58,75,83,85,94,109,166,316
11428,7,18,46,48,83,87,94,141,204,318
12501,9,28,69,172,89,90,98,103,149,239
19515,9,21,55,60,107,86,101,127,193,287
8848,15,51,41,163,69,96,84,116,165,245
3384,17,32,52,63,86,92,83,128,178,314
63,10,35,41,148,95,92,100,136,160,229
6229,91,34,35,145,60,79,75,110,149,267
4142,104,72,64,163,76,67,49,87,131,232
11284,21,44,55,58,71,91,83,121,179,322
13108,92,52,66,55,85,77,79,108,148,283
12672,25,57,38,40,78,84,75,157,203,288
8247,65,48,30,62,63,65,67,127,189,329
9354,15,28,37,50,56,90,97,121,212,339
2175,81,78,58,152,64,62,53,94,149,254
9315,28,50,52,62,81,92,93,140,163,284
12273,15,38,52,59,81,105,93,127,197,278
7015,43,52,55,170,77,77,70,107,139,255
5717,4,27,47,176,91,88,92,131,162,228
5220,22,35,44,161,72,75,88,112,163,273
16390,48,56,68,54,72,86,84,91,157,329
15493,11,21,40,44,67,104,108,131,197,322
10533,9,26,28,38,51,51,62,95,181,505
13419,8,29,49,64,84,98,97,152,188,277
7043,16,42,49,152,95,74,80,116,157,264
12780,58,47,50,42,77,93,106,127,160,285
12182,15,44,50,194,109,89,84,91,142,227
6042,20,51,53,66,75,98,80,116,168,318
9280,49,58,53,150,68,62,73,103,156,273
2447,24,19,29,35,56,45,74,144,215,404
14722,4,9,27,42,97,107,117,143,178,323
4287,110,64,46,44,78,66,84,102,155,296
7092,46,52,53,151,78,72,74,105,146,268
4392,25,40,72,64,100,84,87,118,173,282
3688,43,74,73,170,86,68,69,90,136,236
3782,14,40,70,71,95,92,94,117,154,298
2692,17,28,50,48,67,71,84,120,210,350
4498,35,47,66,46,85,72,86,120,192,296
11096,0,19,51,52,73,115,105,148,190,292
19971,8,29,52,38,48,66,93,112,183,417
15985,6,39,42,41,69,73,90,143,203,340
4596,22,58,64,61,92,76,96,116,173,287
9629,32,50,60,177,73,74,66,95,152,266
15041,10,38,45,64,99,97,96,109,163,325
3366,3,38,55,148,72,80,89,118,160,283
16260,3,23,77,62,82,78,96,165,176,284
11767,44,38,58,36,85,95,94,122,176,297
441,46,37,61,54,70,71,67,106,187,346
11215,2,25,46,60,93,95,76,109,184,356
17808,9,15,35,37,85,94,123,165,195,288
15668,54,69,72,44,84,67,70,109,175,301
8788,14,37,68,51,91,88,80,120,198,298
955,6,30,36,39,61,81,100,169,191,333
7330,11,33,38,31,46,41,88,159,226,372
11986,26,38,41,49,66,84,91,137,214,299
6732,25,46,62,64,95,86,98,121,175,273
5005,20,51,50,160,75,66,97,122,160,244
4015,6,24,58,48,70,61,93,144,215,327
8063,32,36,49,40,83,95,90,130,181,309
12208,32,61,58,60,93,74,81,107,164,315
12682,0,4,25,35,64,83,113,127,186,409
18805,45,37,39,165,96,86,89,102,126,260
17940,4,22,29,44,85,81,93,149,197,342
14989,18,18,45,90,74,99,105,140,181,275
14976,25,28,50,169,88,91,105,112,143,234
17821,21,40,62,77,96,78,87,133,183,268
9733,3,21,47,168,76,88,103,131,165,244
16192,21,35,54,171,82,98,87,121,153,223
11185,45,39,63,168,76,55,53,102,138,306
6179,4,8,42,32,69,78,91,116,211,396
10878,34,33,77,57,75,87,98,109,174,301
3103,81,56,57,168,79,70,74,91,131,238
15564,28,31,55,54,87,96,105,132,168,289
14292,40,47,47,51,97,73,113,123,168,286
17240,31,48,59,52,62,73,82,123,192,323
19036,29,24,40,42,81,84,94,140,158,353
11770,5,24,57,181,92,85,88,126,153,235
3050,10,33,28,33,72,50,64,160,210,386
13971,3,26,56,35,61,89,110,91,203,372
11057,7,56,34,60,75,88,94,113,171,348
965,13,48,75,65,100,76,87,145,175,261
1108,44,32,36,55,95,95,84,128,170,306
834,12,24,46,52,98,75,82,122,162,372
9095,21,37,35,40,73,90,81,147,185,336
9092,3,25,48,40,52,66,74,148,212,378
8779,17,27,34,144,71,64,81,99,154,354
10888,40,52,65,47,71,90,77,111,189,303
1229,28,29,55,41,90,100,95,106,175,326
10880,64,56,70,65,75,70,63,86,188,308
5841,12,50,66,184,88,59,82,114,141,249
9653,18,35,37,39,55,64,70,114,182,431
6168,24,29,43,163,85,93,88,128,154,238
16577,41,45,43,37,60,47,68,101,196,407
3570,26,39,57,48,64,61,91,158,209,292
4657,38,44,31,33,61,87,88,121,194,348
9313,7,24,31,42,66,84,84,154,223,331
17471,55,65,74,52,63,87,82,106,178,283
2861,24,47,79,166,87,74,77,103,141,247
11135,25,37,39,61,82,66,92,153,182,308
3834,4,38,83,50,84,99,95,128,185,280
1116,18,39,89,59,103,90,77,115,153,302
12914,30,32,27,34,33,43,52,138,190,466
4496,4,25,41,145,68,72,92,135,183,281
10961,13,29,37,38,71,75,81,102,231,368
18104,40,55,52,63,89,99,90,118,153,286
14444,104,59,71,145,83,57,75,85,146,220
10385,5,15,33,44,72,72,97,127,159,422
14683,23,33,54,38,59,98,102,138,197,303
5605,9,36,67,54,83,90,72,150,190,295
13716,81,44,59,168,73,55,64,96,138,267
8707,51,52,46,43,81,73,69,106,175,349
3355,34,47,49,57,82,64,90,123,172,327
13031,33,58,83,158,74,82,61,98,158,240
8800,11,39,51,51,73,61,96,117,176,370
7938,118,79,74,144,80,50,50,82,127,241
16960,37,44,57,55,77,87,85,121,176,306
12857,10,34,36,51,94,86,85,166,183,301
19114,45,72,59,48,79,75,58,110,178,321
1050,84,56,80,152,82,72,58,84,133,244
5271,10,44,49,48,103,105,96,127,176,288
10911,54,80,82,152,86,72,65,83,142,229
12098,9,32,32,34,47,66,92,149,240,345
144,5,23,52,55,88,95,128,139,187,274
617,17,17,48,50,67,73,73,134,198,368
5996,23,28,40,40,66,65,91,107,215,370
12922,5,37,30,28,36,57,76,129,180,468
5596,54,67,67,57,76,86,86,101,156,295
1529,10,53,59,59,93,91,108,121,183,269
14825,36,27,32,147,55,50,54,113,184,347
13909,2,22,36,148,73,55,73,104,187,346
18280,37,72,71,41,81,76,103,116,156,292
19903,12,30,40,42,70,51,85,123,181,411
11479,21,40,55,48,68,96,82,127,203,305
16606,37,55,71,154,68,77,76,96,152,259
11270,7,15,72,177,97,89,90,114,157,228
1875,7,18,44,49,105,88,101,122,201,311
9255,67,76,63,51,98,84,75,104,155,272
1235,3,12,37,141,56,62,89,113,187,346
16908,4,27,26,34,47,66,91,168,208,375
7438,12,12,21,38,54,70,94,124,178,442
7936,21,57,48,60,63,79,87,116,202,312
13536,0,16,26,46,72,76,103,161,218,327
11778,12,22,41,44,75,76,87,142,202,344
4671,22,43,78,65,87,82,95,125,181,267
146,54,69,54,41,80,69,64,105,170,339
13471,35,70,76,158,87,57,67,95,150,250
16345,4,9,34,27,59,68,78,102,229,437
7342,28,45,57,168,103,83,70,108,138,245
7046,1,15,19,47,82,104,124,145,191,317
10411,25,34,68,67,103,85,83,123,174,283
19958,20,12,19,46,48,54,75,120,238,413
5975,16,18,42,46,67,65,112,148,197,334
7780,31,60,45,50,79,75,77,87,149,392
4530,22,27,43,160,85,90,95,125,159,239
570,12,38,64,61,97,77,83,139,181,293
1041,51,71,86,158,71,63,75,87,141,242
14417,26,73,70,66,94,83,66,124,179,264
18421,9,18,26,36,66,86,96,147,233,329
5384,10,37,35,35,61,102,105,148,196,317
11669,41,65,60,45,77,85,89,126,170,287
3031,67,59,74,55,92,84,70,94,147,303
2150,24,67,54,172,94,90,73,81,145,245
12342,14,36,55,167,91,81,76,118,170,237
9456,54,58,65,159,97,76,70,103,142,221
10459,62,48,40,46,79,70,78,124,195,303
8752,7,23,39,143,58,104,92,154,165,261
496,34,57,68,155,72,65,49,90,167,288
4384,36,58,74,41,83,79,104,114,175,281
18510,29,27,48,143,58,79,74,121,172,294
5576,100,76,55,53,90,63,68,108,160,272
6600,36,65,73,70,85,83,84,125,156,268
7457,21,43,34,50,64,88,101,134,199,311
1448,91,103,58,143,69,62,42,81,128,268
9386,16,28,34,48,52,76,102,118,202,369
11392,15,52,65,55,65,68,89,138,211,287
7424,50,58,61,68,74,80,85,115,168,286
1521,36,31,48,161,59,48,77,115,185,285
8469,0,2,27,45,81,84,93,169,182,362
11400,17,47,71,48,81,97,94,135,168,287
7660,18,43,40,180,102,84,87,111,154,226
9661,48,52,73,43,84,83,76,117,168,301
12141,16,26,40,51,52,66,41,98,163,492
14631,13,41,65,63,102,94,81,107,196,283
12205,72,70,83,148,74,64,44,90,147,253
9779,13,35,45,41,87,91,114,137,190,292
809,62,60,53,174,79,70,78,96,144,229
5117,7,35,49,160,103,111,72,113,159,237
4355,34,39,41,39,65,61,87,163,189,327
5629,16,45,41,46,81,74,90,126,160,366
17577,18,33,41,40,39,43,92,144,223,372
1066,3,44,57,53,87,89,88,107,194,324
18214,23,51,62,55,97,91,106,121,170,269
12630,0,9,35,62,73,119,102,144,195,307
11226,10,32,38,60,72,75,60,126,181,392
7637,20,21,30,52,79,82,109,144,187,321
509,12,21,50,169,83,72,87,119,161,271
15463,33,34,28,25,46,40,84,98,204,453
15807,16,35,49,166,73,73,93,123,146,271
16506,33,35,44,61,70,84,102,119,186,311
4877,28,57,56,56,98,71,84,152,170,273
8473,3,22,38,34,50,66,88,126,190,429
9850,32,39,45,46,45,46,74,121,214,383
