uid,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
49352,841,113,1,3,3,2,12,14,27,29
49353,110,166,50,51,59,48,72,62,129,298
49354,643,6,28,27,37,32,39,36,67,131
49355,2,9,34,39,41,88,100,148,212,374
49356,120,31,40,39,87,62,107,91,154,314
49357,15,73,64,36,54,89,85,93,177,359
49358,3,15,40,54,96,99,141,120,173,305
49359,5,16,40,46,55,84,105,130,196,369
49360,3,21,56,63,103,104,122,91,185,298
49361,0,1,25,55,92,116,119,106,200,331
49362,1,33,77,65,71,86,123,100,169,320
49363,14,34,43,41,54,58,111,113,201,376
49364,643,127,35,33,32,24,26,26,52,47
49365,6,23,46,56,74,95,84,94,213,355
49366,655,137,36,18,22,21,31,20,47,58
49367,0,11,51,77,73,87,125,106,179,336
49368,7,54,58,52,68,80,94,105,191,337
49369,1,46,38,57,60,83,117,123,194,326
49370,0,0,18,43,55,84,110,116,230,389
49371,24,64,52,49,88,71,93,106,167,331
49372,17,171,65,56,62,50,67,83,156,318
49373,2,25,39,53,54,59,90,109,213,402
49374,3,39,90,83,76,60,82,81,187,345
49375,3,31,73,82,72,82,106,113,158,326
49376,3,41,39,44,48,92,127,124,200,328
49377,16,178,88,70,63,55,74,59,145,297
49378,2,42,55,66,63,88,127,98,163,342
49379,157,174,56,50,51,37,60,57,127,276
49380,3,14,37,47,66,77,119,107,211,365
49381,68,180,63,50,56,48,72,73,140,295
49382,80,32,28,34,40,34,84,130,209,374
49383,0,4,37,38,63,77,106,123,221,377
49384,3,22,53,100,110,98,119,83,149,309
49385,65,69,62,57,75,64,98,89,153,313
49386,5,16,39,64,67,86,118,120,177,354
49387,5,23,43,56,87,90,136,118,191,297
49388,9,188,85,54,64,49,82,71,150,294
49389,2,11,40,50,51,41,52,77,151,571
49390,13,140,59,52,71,76,96,98,160,280
49391,211,54,76,51,58,43,74,58,129,291
49392,0,22,57,69,82,86,119,98,158,354
49393,24,182,56,65,60,53,75,69,148,313
49394,35,81,95,67,63,65,94,78,160,307
49395,19,50,75,74,74,57,93,100,169,334
49396,12,49,53,89,88,73,103,85,173,320
49397,1,12,38,51,44,74,107,132,215,371
49398,32,51,61,44,52,71,84,91,187,372
49399,11,66,61,58,65,67,78,96,168,375
49400,5,25,41,61,64,84,121,110,180,355
49401,0,23,37,32,49,51,104,112,206,431
49402,841,113,2,1,15,6,10,9,21,29
49403,0,8,24,54,80,99,101,115,210,355
49404,12,75,103,57,76,64,91,69,173,325
49405,11,195,87,76,58,49,88,63,126,292
49406,643,17,41,42,39,37,52,29,58,87
49407,3,13,38,85,69,102,114,114,184,324
49408,0,14,29,48,59,84,111,98,177,425
49409,55,127,75,48,65,37,62,68,176,332
49410,81,54,72,65,60,78,97,71,164,303
49411,6,37,55,82,67,78,115,120,172,314
49412,17,37,42,31,49,62,97,124,200,386
49413,3,122,41,62,101,81,110,97,147,282
49414,4,24,40,38,58,62,93,125,218,384
49415,3,14,48,54,108,99,89,92,173,366
49416,4,46,85,71,58,61,80,78,205,358
49417,1,12,30,62,88,113,109,102,180,348
49418,2,43,59,45,40,45,88,122,211,391
49419,0,35,53,43,44,57,82,97,212,422
49420,20,61,67,61,66,79,107,107,162,315
49421,4,30,34,44,63,81,98,125,209,358
49422,3,23,72,54,69,71,115,108,184,347
49423,4,33,57,75,72,77,104,119,171,334
49424,21,176,56,43,63,52,78,89,165,302
49425,47,77,67,50,87,69,85,70,157,336
49426,30,91,76,73,73,61,91,83,147,320
49427,1,9,38,65,72,65,68,73,180,475
49428,0,31,38,37,23,54,96,118,215,433
49429,3,40,32,53,41,57,75,131,215,399
49430,1,13,48,68,60,78,99,77,192,409
49431,1,9,57,50,53,54,106,136,206,374
49432,1,9,29,39,56,55,73,142,212,430
49433,10,29,33,38,38,41,105,155,198,399
49434,1,30,44,64,66,72,114,117,165,372
49435,2,7,35,60,71,86,126,151,183,326
49436,0,22,48,33,49,53,87,107,201,445
49437,2,44,47,51,63,66,93,96,214,370
49438,60,71,77,79,67,53,95,78,141,324
49439,86,73,78,42,62,88,98,77,147,294
49440,7,43,71,41,43,51,96,101,226,367
49441,7,38,61,75,69,87,117,88,183,321
49442,1,135,43,48,75,73,76,85,183,326
49443,0,18,72,72,64,59,102,90,217,351
49444,6,41,26,39,64,65,89,112,200,404
49445,9,30,49,73,63,83,95,99,151,394
49446,841,114,5,10,9,11,12,10,16,21
49447,1,11,18,57,90,120,149,138,171,290
49448,644,47,49,27,33,33,39,31,55,87
49449,4,58,32,37,45,46,88,127,207,402
49450,74,74,62,64,73,74,91,74,147,312
49451,2,17,24,40,78,87,110,126,200,362
49452,25,61,76,61,57,62,84,96,167,356
49453,13,77,56,57,74,88,91,96,154,339
49454,15,18,40,54,77,92,116,131,197,305
49455,4,34,46,54,77,91,126,103,181,330
49456,0,12,27,39,44,60,102,100,174,487
49457,16,64,60,80,73,74,99,82,168,329
49458,194,137,29,40,57,51,66,72,132,267
49459,3,7,18,45,51,47,76,118,272,410
49460,10,16,45,46,54,67,105,129,166,408
49461,843,115,6,2,4,7,16,11,24,19
49462,4,43,41,44,72,70,102,103,180,387
49463,115,13,46,60,97,60,87,95,151,321
49464,2,45,45,65,67,89,106,111,182,334
49465,0,13,23,39,50,66,108,126,220,400
49466,5,59,76,53,90,83,103,88,160,329
49467,0,2,12,38,42,86,97,106,162,500
49468,37,65,60,70,69,63,92,78,165,346
49469,8,41,28,31,37,54,102,103,218,424
49470,10,139,55,41,46,64,90,109,164,328
49471,0,20,63,65,84,90,94,112,197,320
49472,9,22,55,36,62,86,115,99,181,381
49473,1,15,38,34,60,74,104,136,231,352
49474,0,5,27,56,64,86,121,114,211,362
49475,1,132,35,35,69,52,94,109,176,342
49476,32,179,74,56,49,56,88,79,150,282
49477,842,118,2,3,15,4,10,11,16,25
49478,0,34,32,49,59,91,118,129,200,333
49479,0,25,53,85,86,86,94,99,160,357
49480,9,36,56,73,88,93,113,94,168,316
49481,1,32,40,61,79,98,119,117,177,321
49482,29,55,91,66,61,56,98,86,152,351
49483,88,88,60,42,62,63,78,68,149,347
49484,12,50,90,74,60,76,117,105,139,322
49485,0,37,48,42,51,62,108,142,207,348
49486,7,43,47,44,46,59,104,121,188,387
49487,3,11,47,48,67,69,89,132,209,371
49488,14,61,67,51,51,72,113,94,172,350
49489,0,131,57,69,84,62,82,93,158,309
49490,0,4,28,42,40,82,119,122,222,387
49491,1,17,34,58,106,113,133,98,165,320
49492,5,12,38,40,66,92,120,130,178,365
49493,643,26,33,23,24,28,24,35,70,139
49494,0,7,29,46,68,96,131,144,204,321
49495,1,10,38,34,64,81,110,113,206,389
49496,2,20,38,37,71,67,95,112,181,423
49497,11,54,50,39,44,55,118,99,186,389
49498,0,39,52,44,74,79,89,114,193,361
49499,8,42,72,69,96,55,99,90,173,342
49500,0,29,54,54,77,107,110,117,170,327
49501,4,42,65,49,73,76,96,106,190,345
49502,1,20,43,49,49,48,118,134,205,378
49503,62,22,22,36,58,63,123,97,167,395
49504,0,21,65,84,75,87,115,106,173,319
49505,3,142,56,35,51,52,68,105,194,340
49506,2,20,49,65,60,74,130,127,181,338
49507,12,150,80,64,77,64,82,79,153,284
49508,0,8,38,57,80,80,75,121,197,390
49509,843,114,4,3,3,5,7,8,18,41
49510,2,133,76,69,87,74,96,95,147,267
49511,0,17,30,55,48,74,100,88,190,443
49512,0,131,55,72,100,79,89,93,160,266
49513,15,44,47,60,87,80,93,98,188,333
49514,3,39,40,51,62,67,99,108,206,371
49515,0,117,45,47,50,61,89,101,172,363
49516,2,4,26,35,59,80,124,154,209,354
49517,0,1,23,65,73,66,106,122,227,362
49518,4,22,57,65,64,70,138,113,187,326
49519,18,58,70,41,70,62,78,89,185,374
49520,10,19,45,57,74,78,116,132,176,339
49521,2,47,43,52,78,61,97,84,150,432
49522,8,44,94,84,83,73,105,86,155,314
49523,1,30,57,89,86,90,119,94,179,300
49524,39,61,66,61,69,56,86,93,175,339
49525,13,33,64,75,73,93,110,91,166,327
49526,97,54,44,57,69,79,95,79,160,311
49527,345,137,48,25,34,23,50,47,104,232
49528,78,76,93,63,53,49,91,74,143,325
49529,3,18,43,48,74,72,104,101,167,416
49530,22,38,48,54,90,77,116,101,173,326
49531,4,34,67,58,51,51,68,83,210,420
49532,116,7,31,46,46,57,97,98,200,348
49533,4,17,40,49,75,81,121,127,188,344
49534,20,32,53,59,50,64,118,110,194,345
49535,6,41,64,42,56,61,77,104,185,410
49536,3,19,41,43,71,85,120,139,172,353
49537,3,45,64,84,89,62,113,119,174,293
49538,1,5,22,55,76,56,87,132,231,381
49539,17,50,71,72,83,58,89,103,170,332
49540,2,14,32,63,66,102,84,105,207,371
49541,10,34,48,63,67,80,112,107,178,347
49542,1,6,26,73,85,106,110,110,190,339
49543,18,80,108,71,65,72,94,70,149,318
49544,1,20,41,69,76,79,98,91,215,355
49545,1,13,61,59,55,41,79,98,214,424
49546,88,55,54,53,60,68,84,79,166,338
49547,2,18,39,62,61,46,89,112,213,404
49548,9,139,77,62,95,67,89,75,144,289
49549,1,23,26,45,43,71,99,128,229,380
49550,2,50,66,53,62,80,112,98,182,341
49551,1,14,29,48,65,93,107,102,196,390
49552,29,102,80,67,56,71,94,67,157,322
49553,78,58,65,84,64,71,94,81,141,309
49554,2,22,38,64,80,79,101,113,190,357
49555,127,56,52,54,71,66,82,80,156,301
49556,5,129,44,27,34,72,98,105,159,373
49557,0,7,20,42,57,88,140,155,194,343
49558,647,46,29,20,50,38,49,38,47,81
49559,0,14,27,74,80,102,112,110,185,341
49560,13,169,65,45,70,57,74,88,163,301
49561,0,2,12,58,94,120,106,136,180,337
49562,0,4,20,38,50,79,135,115,216,389
49563,6,158,66,50,93,62,92,88,152,279
49564,5,39,53,53,57,57,98,122,217,345
49565,645,153,31,21,23,29,27,23,37,56
49566,1,6,40,60,82,97,135,104,178,343
49567,13,69,62,77,68,55,97,86,160,358
49568,14,94,82,49,64,53,106,85,182,316
49569,2,43,50,80,109,79,78,76,183,346
49570,38,209,76,52,60,49,79,66,130,286
49571,11,34,66,77,81,92,109,99,167,309
49572,4,23,65,56,60,65,117,133,185,338
49573,9,48,44,46,48,56,98,120,221,356
49574,15,27,33,56,76,77,108,103,188,362
49575,1,121,32,48,76,76,104,122,175,290
49576,27,165,70,51,65,62,101,83,134,287
49577,0,5,10,56,63,86,102,106,244,375
49578,1,4,20,31,63,58,96,108,160,505
49579,838,113,5,8,6,9,9,10,25,28
49580,4,10,25,39,54,59,98,127,214,417
49581,4,24,39,60,77,69,102,118,200,353
49582,56,166,65,66,60,57,83,75,144,273
49583,0,11,53,75,89,79,101,98,185,354
49584,2,21,45,59,66,60,93,115,222,363
49585,9,32,51,55,84,92,131,100,179,313
49586,0,9,47,47,55,52,97,138,209,392
49587,4,43,50,69,93,75,99,105,167,341
49588,0,5,43,45,60,82,99,120,212,380
49589,0,34,39,51,57,75,124,120,176,369
49590,0,17,38,40,51,53,110,124,239,373
49591,3,22,59,72,93,102,101,98,172,324
49592,80,39,34,48,51,51,74,106,212,350
49593,0,31,38,36,46,54,61,84,198,497
49594,0,13,30,45,66,83,137,134,194,343
49595,4,153,62,42,69,60,91,105,165,295
49596,1,129,44,58,53,55,75,96,174,360
49597,10,36,83,60,64,71,117,103,167,335
49598,0,10,43,65,103,103,132,119,164,307
49599,11,51,65,63,65,63,113,104,179,331
49600,0,32,53,63,78,62,108,112,204,333
49601,2,27,74,88,116,82,104,87,153,313
49602,35,73,88,55,60,58,98,75,144,359
49603,23,76,87,72,74,60,86,90,175,302
49604,1,5,31,48,65,104,140,144,192,316
49605,51,63,58,69,75,64,94,79,170,322
49606,8,50,67,60,97,84,106,104,162,308
49607,2,24,42,48,54,59,101,112,218,386
49608,15,77,72,52,69,59,84,89,177,351
49609,12,60,48,48,60,64,108,122,183,340
49610,0,6,16,32,82,92,135,148,172,363
49611,20,95,74,76,58,61,91,84,172,314
49612,29,71,82,81,65,56,97,76,163,325
49613,2,37,60,52,94,99,125,106,169,302
49614,23,37,46,53,55,56,96,121,193,365
49615,11,51,47,55,89,89,105,96,176,326
49616,9,25,29,39,35,52,76,99,216,466
49617,5,38,51,60,81,65,81,84,170,411
49618,2,27,47,65,68,63,100,92,167,415
49619,3,4,20,56,92,80,132,108,181,371
49620,6,36,46,36,51,72,129,119,181,370
49621,1,149,66,74,65,53,85,97,146,309
49622,1,39,63,78,85,83,107,104,168,317
49623,9,62,69,59,71,76,118,94,157,331
49624,5,43,52,75,77,67,102,110,187,328
49625,643,149,29,25,24,24,31,25,36,59
49626,3,23,33,46,75,75,110,121,193,367
49627,26,182,66,74,76,53,67,82,138,281
49628,8,45,57,54,67,65,105,95,183,367
49629,0,20,54,84,77,88,118,126,163,315
49630,1,19,53,51,86,99,121,114,168,333
49631,6,12,49,42,86,73,112,114,186,366
49632,16,58,43,45,74,58,88,94,190,379
49633,8,50,45,69,71,73,83,91,180,376
49634,47,160,74,52,75,52,88,82,145,270
49635,0,17,43,64,55,94,106,92,198,376
49636,0,4,28,40,36,54,101,116,223,444
49637,2,25,49,61,71,75,120,112,173,358
49638,37,164,61,40,76,56,102,90,140,279
49639,4,26,36,61,91,109,103,100,168,348
49640,1,58,77,54,73,96,108,86,153,339
49641,2,30,56,71,58,73,108,104,185,359
49642,1,19,37,38,55,56,126,146,209,358
49643,6,44,46,55,70,59,83,103,217,363
49644,23,125,55,52,49,37,65,97,160,382
49645,2,14,41,52,96,98,128,136,184,295
49646,116,182,76,46,52,35,67,57,129,285
49647,11,39,80,69,78,86,105,94,160,323
49648,15,57,100,82,77,61,101,79,142,331
49649,1,132,46,54,59,60,80,99,170,344
49650,8,23,34,59,89,60,77,107,181,408
49651,2,44,39,31,34,47,78,112,189,470
49652,1,6,19,30,69,79,85,126,224,407
49653,1,12,45,66,70,106,130,126,180,309
49654,6,33,51,50,66,74,109,104,206,347
49655,1,23,28,33,59,60,134,115,203,389
49656,18,67,49,57,75,96,114,89,156,324
49657,4,10,36,59,97,67,66,75,195,438
49658,1,13,32,62,78,99,128,135,180,317
49659,15,41,69,62,80,83,100,99,165,331
49660,2,17,40,44,62,74,97,131,228,351
49661,0,7,26,61,58,86,113,103,203,389
49662,1,24,47,83,61,74,96,99,229,331
49663,841,116,3,4,7,4,16,17,23,15
49664,117,14,17,31,44,49,79,108,191,395
49665,2,52,79,42,67,79,101,113,166,345
49666,0,4,27,54,69,107,116,128,214,327
49667,2,9,28,58,75,91,121,120,196,347
49668,2,18,42,58,56,55,91,107,220,397
49669,109,172,61,42,60,43,70,67,152,269
49670,0,39,57,38,51,52,92,151,205,360
49671,18,187,60,57,64,67,88,78,146,280
49672,8,142,55,61,64,52,68,87,165,344
49673,3,17,34,45,54,60,88,127,209,409
49674,3,43,59,62,59,62,102,102,173,381
49675,2,32,49,71,76,76,102,113,171,354
49676,3,37,77,74,92,87,95,105,170,306
49677,18,45,50,43,67,61,91,85,174,411
49678,7,36,64,54,86,79,103,114,161,342
49679,31,195,95,53,66,37,77,77,135,279
49680,54,81,70,64,68,61,92,83,139,333
49681,28,69,73,62,68,62,103,82,170,328
49682,2,28,54,61,76,55,87,89,211,383
49683,2,21,48,59,78,90,122,114,167,345
49684,18,71,81,69,58,89,116,80,157,306
49685,6,25,35,39,64,66,85,113,216,397
49686,13,52,63,62,78,53,76,101,198,349
49687,3,19,44,54,83,112,132,108,163,328
49688,2,25,56,48,70,56,106,123,183,377
49689,1,37,60,60,48,64,126,112,187,350
49690,83,113,93,64,50,41,82,74,145,300
49691,3,20,45,28,66,59,88,124,216,397
49692,3,22,56,40,55,50,114,130,190,386
49693,10,67,66,68,70,67,100,90,172,336
49694,7,37,43,58,89,82,110,124,185,311
49695,644,128,21,33,50,24,28,27,48,42
49696,6,160,69,60,72,75,82,81,156,285
49697,841,113,8,5,17,4,9,9,27,16
49698,7,25,46,50,64,98,118,128,186,324
49699,7,40,50,39,52,48,73,135,219,383
49700,144,26,44,48,64,51,94,89,169,316
49701,0,27,52,45,84,112,117,126,179,303
49702,0,117,49,70,103,71,90,112,158,275
49703,20,30,35,56,86,78,104,110,156,370
49704,1,5,18,41,66,64,117,117,213,404
49705,6,68,84,55,80,80,77,85,179,332
49706,0,45,46,69,71,75,95,123,177,344
49707,8,135,65,41,84,65,86,94,180,288
49708,0,28,59,61,70,83,122,121,196,305
49709,9,162,66,50,61,71,83,85,155,304
49710,3,34,67,71,68,113,100,96,165,329
49711,1,22,21,33,43,59,96,114,232,424
49712,1,9,21,41,98,92,126,124,201,333
49713,18,56,43,43,47,72,114,119,192,341
49714,5,28,63,79,70,83,116,103,160,339
49715,0,3,18,68,67,76,118,116,200,380
49716,1,16,52,69,103,77,109,122,175,321
49717,3,33,58,63,48,58,101,126,208,348
49718,2,12,45,48,61,57,94,132,221,374
49719,843,115,3,5,6,9,17,6,22,22
49720,17,37,50,43,65,84,122,99,177,351
49721,0,25,55,43,51,79,102,112,220,358
49722,1,7,15,39,63,95,135,145,201,345
49723,4,155,52,44,59,59,91,104,160,318
49724,29,96,90,62,70,69,83,74,150,322
49725,6,37,35,51,63,80,108,109,222,335
49726,76,111,79,56,69,47,92,74,126,315
49727,13,46,59,59,81,73,100,103,159,352
49728,217,68,53,52,62,44,81,65,136,267
49729,0,11,28,39,71,73,71,118,222,412
49730,21,90,79,41,55,72,101,89,158,339
49731,1,118,38,59,78,62,92,110,183,304
49732,4,127,30,43,47,84,107,112,165,327
49733,2,31,50,56,76,83,80,115,205,348
49734,0,8,31,42,45,99,106,156,206,353
49735,1,11,64,58,67,106,133,122,163,320
49736,0,8,37,46,69,94,113,124,204,351
49737,0,4,28,44,63,64,86,94,190,473
49738,30,51,83,68,37,62,89,106,188,331
49739,2,40,62,70,78,81,107,90,176,340
49740,6,26,86,78,93,100,96,87,165,309
49741,5,27,38,70,66,96,110,100,186,348
49742,841,112,6,4,17,4,12,10,25,16
49743,4,62,52,73,67,79,101,103,158,347
49744,0,27,58,55,51,89,118,130,195,322
49745,3,14,35,58,63,111,162,123,168,309
49746,36,77,75,59,70,77,93,72,146,340
49747,1,24,49,51,53,62,101,118,221,365
49748,38,69,61,58,45,60,103,99,178,334
49749,1,11,30,49,67,106,125,142,199,315
49750,5,26,55,84,74,87,115,85,163,352
49751,3,137,56,57,77,70,82,103,146,315
49752,25,45,58,39,54,47,103,126,196,352
49753,2,17,29,47,54,86,107,82,157,465
49754,0,9,44,61,74,80,110,109,190,369
49755,11,49,64,89,61,81,96,106,163,325
49756,0,6,27,40,49,67,89,123,258,387
49757,7,34,75,83,107,77,112,89,149,313
49758,4,51,63,58,54,76,105,109,166,360
49759,2,29,41,49,66,100,114,71,160,414
49760,3,18,40,74,84,98,113,118,177,321
49761,22,105,76,54,83,83,95,75,139,313
49762,3,66,74,47,63,79,112,109,154,339
49763,15,82,68,69,65,69,99,81,168,329
49764,25,112,91,59,49,54,89,82,171,313
49765,1,3,29,52,64,74,123,122,219,359
49766,34,71,35,51,56,54,93,123,168,360
49767,14,64,54,64,68,62,98,99,199,323
49768,0,24,28,46,62,62,80,115,235,393
49769,3,40,52,54,59,58,83,116,191,390
49770,17,55,40,31,30,34,66,97,222,453
49771,2,25,53,61,84,91,133,102,171,324
49772,1,5,34,83,77,113,142,122,167,302
49773,2,24,43,71,78,80,127,98,185,338
49774,174,41,53,65,52,42,70,70,137,341
49775,1,19,36,52,58,80,97,117,218,367
49776,42,122,45,37,36,53,100,118,172,320
49777,0,32,39,44,45,72,98,95,195,425
49778,128,61,78,59,45,66,88,79,141,300
49779,0,17,33,87,87,76,107,115,207,316
49780,4,12,35,45,56,77,104,81,207,425
49781,5,21,57,82,82,90,82,97,170,360
49782,1,17,23,27,48,70,90,111,174,484
49783,4,134,76,79,104,76,87,61,148,277
49784,0,11,35,43,52,68,109,130,208,389
49785,0,5,51,78,99,92,131,114,165,311
49786,0,16,38,71,75,73,90,112,192,378
49787,21,61,100,80,69,69,93,90,150,312
49788,130,30,81,76,74,67,76,64,143,304
49789,0,9,38,47,59,67,71,117,228,410
49790,3,41,48,59,72,83,109,127,178,326
49791,14,31,52,48,47,72,106,133,191,351
49792,10,26,49,47,72,79,107,94,195,367
49793,4,43,37,51,43,53,80,102,205,428
49794,11,67,48,53,60,60,99,101,190,356
49795,3,8,51,89,90,82,111,118,185,310
49796,0,9,41,35,53,65,103,135,209,396
49797,1,17,40,31,50,82,116,124,219,365
49798,2,40,45,63,66,82,119,125,196,308
49799,6,34,44,56,61,75,103,109,213,345
49800,842,117,2,4,17,2,8,14,26,14
49801,4,28,25,35,52,72,123,145,213,349
49802,8,125,30,45,72,105,115,98,159,289
49803,12,48,70,63,54,84,97,81,190,346
49804,101,81,53,37,44,57,89,78,153,352
49805,0,13,43,87,85,96,120,110,166,325
49806,33,70,55,47,41,49,75,80,148,447
49807,7,36,55,48,60,64,78,127,210,361
49808,6,42,32,49,78,61,96,104,181,397
49809,0,19,32,48,74,118,117,106,200,331
49810,10,27,48,58,67,85,103,107,176,365
49811,0,27,50,63,73,86,107,127,185,327
49812,17,24,70,91,69,90,100,91,176,317
49813,1,15,33,46,57,70,106,113,210,394
49814,6,17,42,40,54,84,144,102,195,362
49815,886,112,1,3,15,1,3,5,15,4
49816,4,28,38,68,54,88,130,138,185,313
49817,1,11,38,40,77,90,95,119,175,399
49818,0,7,33,57,84,84,129,130,202,320
49819,13,44,85,70,66,68,98,101,170,330
49820,8,28,43,61,107,78,111,110,190,310
49821,16,27,37,68,64,80,115,116,181,341
49822,4,22,33,51,57,92,107,128,178,374
49823,2,23,68,90,69,103,105,91,181,314
49824,76,9,23,51,81,59,69,94,161,423
49825,126,35,50,50,65,53,103,94,147,322
49826,8,62,75,69,89,77,97,100,166,303
49827,6,38,52,48,62,69,111,111,185,364
49828,0,10,28,58,66,61,100,147,224,352
49829,2,141,72,79,89,53,71,78,159,302
49830,7,36,73,80,90,108,107,89,142,314
49831,0,4,33,33,69,63,126,149,197,372
49832,104,87,71,73,58,58,73,59,138,324
49833,10,38,64,95,91,81,101,90,166,310
49834,1,11,27,35,40,67,78,128,231,427
49835,5,26,52,55,62,38,74,81,171,482
49836,0,23,32,40,71,63,113,114,182,407
49837,1,44,50,66,82,78,101,93,188,342
49838,1,36,49,67,92,114,110,85,162,329
49839,0,39,77,54,71,94,121,92,184,313
49840,88,167,61,57,67,46,67,68,134,290
49841,0,10,25,54,52,69,85,84,159,508
49842,6,29,21,35,56,58,100,145,215,381
49843,5,33,67,51,90,87,119,108,184,302
49844,4,27,33,50,54,66,119,124,206,363
49845,2,44,69,58,69,85,108,101,154,356
49846,17,40,53,57,63,69,91,107,183,365
49847,839,113,7,8,18,7,12,14,21,9
49848,18,180,68,64,63,56,81,80,149,286
49849,5,36,60,60,73,66,109,101,194,342
49850,0,21,47,49,77,85,123,130,173,340
49851,21,25,40,44,69,62,90,82,218,394
49852,15,41,57,56,77,69,108,113,176,333
49853,0,32,104,71,73,65,105,92,173,330
49854,15,52,74,92,88,65,104,90,149,316
49855,2,16,38,56,52,53,102,138,228,361
49856,8,42,48,48,48,92,84,99,160,417
49857,15,29,31,65,63,71,106,113,189,363
49858,643,21,43,44,33,37,44,34,65,81
49859,643,9,29,58,37,41,50,41,68,70
49860,14,42,50,45,57,70,94,105,192,376
49861,9,48,77,53,71,67,89,103,170,359
49862,20,64,61,55,84,75,94,90,159,343
49863,5,34,55,92,113,98,91,90,159,309
49864,0,32,64,82,73,69,99,91,182,353
49865,9,45,54,64,74,70,100,98,190,342
49866,17,22,35,37,65,103,130,125,191,320
49867,0,5,37,62,87,88,121,127,152,367
49868,85,179,68,54,48,45,73,74,126,293
49869,1,9,42,58,85,83,84,112,227,345
49870,1,20,24,43,51,54,135,139,200,378
49871,49,81,80,59,79,59,84,72,142,340
49872,33,219,79,45,55,34,59,68,133,320
49873,6,57,43,45,61,52,77,95,239,371
49874,1,58,89,60,73,76,86,97,173,332
49875,7,39,51,43,50,49,90,107,195,415
49876,18,51,70,69,79,74,107,88,166,323
49877,0,6,26,38,42,67,59,84,177,547
49878,7,58,85,68,89,66,107,84,175,307
49879,0,18,24,31,54,54,76,99,203,486
49880,15,131,46,41,40,41,79,112,200,340
49881,109,83,61,39,40,58,90,91,152,322
49882,0,6,29,38,60,63,101,113,226,410
49883,2,13,39,59,61,67,106,130,194,375
49884,3,23,87,74,87,81,114,98,168,311
49885,95,62,73,71,85,52,86,67,150,304
