uid,n_null,discret_null
41169,38,38
41170,46,46
41171,50,50
41172,69,69
41173,71,71
41174,70,70
41175,168,168
41176,34,34
41177,1021,1021
41178,45,45
41179,37,37
41180,47,47
41181,71,71
41182,34,34
41183,55,55
41184,45,45
41185,49,49
41186,165,165
41187,51,51
41188,181,181
41189,36,36
41190,37,37
41191,40,40
41192,45,45
41193,167,167
41194,44,44
41195,49,49
41196,62,62
41197,700,700
41198,47,47
41199,149,149
41200,52,52
41201,707,707
41202,54,54
41203,44,44
41204,58,58
41205,164,164
41206,42,42
41207,154,154
41208,167,167
41209,67,67
41210,55,55
41211,35,35
41212,33,33
41213,40,40
41214,53,53
41215,67,67
41216,176,176
41217,48,48
41218,35,35
41219,48,48
41220,71,71
41221,836,836
41222,52,52
41223,37,37
41224,47,47
41225,1035,1035
41226,59,59
41227,35,35
41228,45,45
41229,46,46
41230,38,38
41231,52,52
41232,169,169
41233,21,21
41234,46,46
41235,64,64
41236,166,166
41237,67,67
41238,1035,1035
41239,152,152
41240,895,895
41241,30,30
41242,67,67
41243,55,55
41244,71,71
41245,49,49
41246,51,51
41247,68,68
41248,172,172
41249,181,181
41250,174,174
41251,62,62
41252,175,175
41253,57,57
41254,63,63
41255,41,41
41256,64,64
41257,132,132
41258,32,32
41259,35,35
41260,292,292
41261,37,37
41262,62,62
41263,1022,1022
41264,42,42
41265,1036,1036
41266,160,160
41267,40,40
41268,58,58
41269,45,45
41270,45,45
41271,175,175
41272,179,179
41273,48,48
41274,1039,1039
41275,163,163
41276,38,38
41277,158,158
41278,41,41
41279,168,168
41280,66,66
41281,41,41
41282,59,59
41283,176,176
41284,812,812
41285,52,52
41286,159,159
41287,46,46
41288,31,31
41289,73,73
41290,66,66
41291,67,67
41292,61,61
41293,164,164
41294,50,50
41295,48,48
41296,51,51
41297,47,47
41298,66,66
41299,54,54
41300,30,30
41301,49,49
41302,58,58
41303,42,42
41304,1017,1017
41305,51,51
41306,51,51
41307,54,54
41308,51,51
41309,46,46
41310,70,70
41311,46,46
41312,178,178
41313,41,41
41314,45,45
41315,64,64
41316,291,291
41317,45,45
41318,45,45
41319,47,47
41320,53,53
41321,161,161
41322,55,55
41323,57,57
41324,49,49
41325,159,159
41326,181,181
41327,56,56
41328,175,175
41329,37,37
41330,42,42
41331,50,50
41332,53,53
41333,103,103
41334,174,174
41335,61,61
41336,46,46
41337,46,46
41338,40,40
41339,172,172
41340,57,57
41341,255,255
41342,160,160
41343,162,162
41344,717,717
41345,183,183
41346,175,175
41347,1041,1041
41348,48,48
41349,39,39
41350,60,60
41351,179,179
41352,59,59
41353,172,172
41354,1021,1021
41355,47,47
41356,44,44
41357,40,40
41358,45,45
41359,56,56
41360,53,53
41361,51,51
41362,60,60
41363,54,54
41364,59,59
41365,57,57
41366,53,53
41367,65,65
41368,60,60
41369,45,45
41370,48,48
41371,710,710
41372,50,50
41373,41,41
41374,50,50
41375,40,40
41376,139,139
41377,160,160
41378,58,58
41379,53,53
41380,34,34
41381,146,146
41382,54,54
41383,61,61
41384,172,172
41385,27,27
41386,42,42
41387,76,76
41388,251,251
41389,62,62
41390,699,699
41391,51,51
41392,35,35
41393,55,55
41394,37,37
41395,30,30
41396,99,99
41397,44,44
41398,46,46
41399,54,54
41400,46,46
41401,28,28
41402,66,66
41403,181,181
41404,56,56
41405,182,182
41406,39,39
41407,60,60
41408,31,31
41409,40,40
41410,39,39
41411,53,53
41412,63,63
41413,58,58
41414,50,50
41415,46,46
41416,41,41
41417,1025,1025
41418,44,44
41419,175,175
41420,47,47
41421,33,33
41422,60,60
41423,37,37
41424,54,54
41425,58,58
41426,65,65
41427,179,179
41428,44,44
41429,36,36
41430,62,62
41431,44,44
41432,161,161
41433,1017,1017
41434,25,25
41435,63,63
41436,51,51
41437,51,51
41438,51,51
41439,54,54
41440,44,44
41441,181,181
41442,43,43
41443,46,46
41444,37,37
41445,66,66
41446,182,182
41447,40,40
41448,56,56
41449,163,163
41450,51,51
41451,51,51
41452,50,50
41453,52,52
41454,57,57
41455,246,246
41456,39,39
41457,1035,1035
41458,187,187
41459,43,43
41460,180,180
41461,57,57
41462,65,65
41463,42,42
41464,39,39
41465,40,40
41466,159,159
41467,51,51
41468,160,160
41469,350,350
41470,69,69
41471,114,114
41472,49,49
41473,89,89
41474,35,35
41475,61,61
41476,61,61
41477,42,42
41478,136,136
41479,47,47
41480,49,49
41481,39,39
41482,38,38
41483,49,49
41484,162,162
41485,36,36
41486,38,38
41487,173,173
41488,71,71
41489,46,46
41490,45,45
41491,58,58
41492,169,169
41493,178,178
41494,67,67
41495,44,44
41496,67,67
41497,65,65
41498,58,58
41499,57,57
41500,55,55
41501,64,64
41502,64,64
41503,57,57
41504,51,51
41505,35,35
41506,35,35
41507,54,54
41508,55,55
41509,58,58
41510,58,58
41511,43,43
41512,42,42
41513,65,65
41514,700,700
41515,39,39
41516,83,83
41517,64,64
41518,34,34
41519,172,172
41520,50,50
41521,178,178
41522,157,157
41523,29,29
41524,47,47
41525,70,70
41526,172,172
41527,27,27
41528,75,75
41529,113,113
41530,51,51
41531,175,175
41532,36,36
41533,53,53
41534,58,58
41535,43,43
41536,1008,1008
41537,170,170
41538,166,166
41539,173,173
41540,49,49
41541,227,227
41542,51,51
41543,31,31
41544,43,43
41545,54,54
41546,38,38
41547,61,61
41548,1021,1021
41549,39,39
41550,44,44
41551,35,35
41552,73,73
41553,49,49
41554,49,49
41555,39,39
41556,51,51
41557,65,65
41558,62,62
41559,63,63
41560,60,60
41561,59,59
41562,69,69
41563,33,33
41564,48,48
41565,72,72
41566,66,66
41567,46,46
41568,60,60
41569,36,36
41570,45,45
41571,55,55
41572,718,718
41573,94,94
41574,60,60
41575,70,70
41576,45,45
41577,58,58
41578,59,59
41579,49,49
41580,168,168
41581,52,52
41582,346,346
41583,61,61
41584,296,296
41585,118,118
41586,37,37
41587,49,49
41588,172,172
41589,60,60
41590,59,59
41591,233,233
41592,71,71
41593,173,173
41594,40,40
41595,1020,1020
41596,701,701
41597,175,175
41598,24,24
41599,82,82
41600,54,54
41601,63,63
41602,31,31
41603,49,49
41604,42,42
41605,53,53
41606,33,33
41607,57,57
41608,72,72
41609,53,53
41610,57,57
41611,168,168
41612,55,55
41613,48,48
41614,60,60
41615,69,69
41616,62,62
41617,46,46
41618,167,167
41619,55,55
41620,34,34
41621,52,52
41622,159,159
41623,50,50
41624,38,38
41625,42,42
41626,72,72
41627,162,162
41628,48,48
41629,46,46
41630,43,43
41631,58,58
41632,121,121
41633,64,64
41634,66,66
41635,49,49
41636,31,31
41637,51,51
41638,58,58
41639,704,704
41640,175,175
41641,46,46
41642,39,39
41643,71,71
41644,165,165
41645,49,49
41646,30,30
41647,54,54
41648,241,241
41649,51,51
41650,168,168
41651,116,116
41652,42,42
41653,58,58
41654,21,21
41655,51,51
41656,53,53
41657,44,44
41658,71,71
41659,45,45
41660,44,44
41661,1040,1040
41662,174,174
41663,35,35
41664,36,36
41665,52,52
41666,699,699
41667,49,49
41668,65,65
41669,27,27
41670,49,49
41671,31,31
41672,44,44
41673,36,36
41674,39,39
41675,168,168
41676,282,282
41677,49,49
41678,183,183
41679,67,67
41680,24,24
41681,59,59
41682,158,158
41683,30,30
41684,45,45
41685,53,53
41686,55,55
41687,56,56
41688,44,44
41689,122,122
41690,34,34
41691,58,58
41692,53,53
41693,60,60
41694,53,53
41695,184,184
41696,43,43
41697,59,59
41698,153,153
41699,57,57
41700,50,50
41701,724,724
41702,39,39
41703,166,166
41704,277,277
41705,47,47
41706,31,31
41707,28,28
41708,62,62
41709,56,56
41710,58,58
41711,28,28
41712,61,61
41713,52,52
41714,41,41
41715,176,176
41716,44,44
41717,57,57
41718,55,55
41719,38,38
41720,39,39
41721,48,48
41722,65,65
41723,53,53
41724,44,44
41725,43,43
41726,180,180
41727,60,60
41728,99,99
41729,49,49
41730,185,185
41731,716,716
41732,42,42
41733,691,691
41734,51,51
41735,46,46
41736,58,58
41737,60,60
41738,181,181
41739,171,171
41740,71,71
41741,51,51
41742,47,47
41743,40,40
41744,62,62
41745,35,35
41746,34,34
41747,170,170
41748,165,165
41749,178,178
41750,51,51
41751,48,48
41752,169,169
41753,65,65
41754,161,161
41755,180,180
41756,53,53
41757,63,63
41758,55,55
41759,37,37
41760,47,47
41761,156,156
41762,51,51
41763,63,63
41764,82,82
41765,156,156
41766,72,72
41767,61,61
41768,68,68
41769,47,47
41770,75,75
41771,32,32
41772,41,41
41773,50,50
41774,180,180
41775,43,43
41776,54,54
41777,48,48
41778,57,57
41779,174,174
41780,171,171
41781,40,40
41782,41,41
41783,712,712
41784,174,174
41785,43,43
41786,59,59
41787,170,170
41788,161,161
41789,36,36
41790,47,47
41791,53,53
41792,713,713
41793,251,251
41794,43,43
41795,57,57
41796,48,48
41797,60,60
41798,42,42
41799,48,48
41800,56,56
41801,1030,1030
41802,144,144
41803,37,37
41804,49,49
41805,49,49
41806,172,172
41807,36,36
41808,62,62
41809,33,33
41810,65,65
41811,42,42
41812,66,66
41813,43,43
41814,54,54
41815,25,25
41816,168,168
41817,58,58
41818,41,41
41819,30,30
41820,52,52
41821,57,57
41822,836,836
41823,53,53
41824,49,49
41825,47,47
41826,699,699
41827,46,46
41828,51,51
41829,174,174
41830,55,55
41831,51,51
41832,66,66
41833,48,48
41834,65,65
41835,69,69
41836,47,47
41837,47,47
41838,69,69
41839,43,43
41840,59,59
41841,170,170
41842,113,113
41843,68,68
41844,42,42
41845,50,50
41846,52,52
41847,46,46
41848,40,40
41849,68,68
41850,49,49
41851,54,54
41852,703,703
41853,56,56
41854,42,42
41855,57,57
41856,61,61
41857,182,182
41858,169,169
41859,56,56
41860,65,65
41861,51,51
41862,37,37
41863,63,63
41864,44,44
41865,701,701
41866,33,33
41867,69,69
41868,49,49
41869,153,153
41870,36,36
41871,32,32
41872,57,57
41873,48,48
41874,64,64
41875,18,18
41876,45,45
41877,66,66
41878,47,47
41879,51,51
41880,44,44
41881,45,45
41882,55,55
41883,48,48
41884,106,106
41885,42,42
41886,881,881
41887,63,63
41888,53,53
41889,40,40
41890,41,41
41891,46,46
41892,179,179
41893,43,43
41894,42,42
41895,57,57
41896,49,49
41897,136,136
41898,71,71
41899,162,162
41900,41,41
41901,182,182
41902,59,59
41903,44,44
41904,170,170
41905,50,50
41906,36,36
41907,53,53
41908,40,40
41909,46,46
41910,53,53
41911,190,190
41912,62,62
41913,58,58
41914,46,46
41915,72,72
41916,42,42
41917,48,48
41918,49,49
41919,70,70
41920,1036,1036
41921,64,64
41922,58,58
41923,51,51
41924,56,56
41925,24,24
41926,59,59
41927,36,36
41928,1017,1017
41929,46,46
41930,45,45
41931,54,54
41932,68,68
41933,27,27
41934,182,182
41935,54,54
41936,246,246
41937,46,46
41938,40,40
41939,64,64
41940,159,159
41941,59,59
41942,102,102
41943,713,713
41944,55,55
41945,58,58
41946,53,53
41947,59,59
41948,26,26
41949,58,58
41950,1013,1013
41951,53,53
41952,56,56
41953,278,278
41954,44,44
41955,60,60
41956,53,53
41957,826,826
41958,53,53
41959,37,37
41960,167,167
41961,36,36
41962,24,24
41963,51,51
41964,718,718
41965,39,39
41966,65,65
41967,162,162
41968,40,40
41969,47,47
41970,54,54
41971,52,52
41972,49,49
41973,59,59
41974,55,55
41975,47,47
41976,47,47
41977,232,232
41978,31,31
41979,244,244
41980,47,47
41981,38,38
41982,66,66
41983,55,55
41984,56,56
41985,65,65
41986,59,59
41987,36,36
41988,51,51
41989,122,122
41990,150,150
41991,182,182
41992,34,34
41993,50,50
41994,62,62
41995,114,114
41996,59,59
41997,40,40
41998,51,51
41999,62,62
42000,177,177
42001,57,57
42002,51,51
42003,63,63
42004,57,57
42005,57,57
42006,46,46
42007,36,36
42008,60,60
42009,44,44
42010,42,42
42011,64,64
42012,54,54
42013,54,54
42014,69,69
42015,25,25
42016,155,155
42017,50,50
42018,46,46
42019,46,46
42020,48,48
42021,169,169
42022,39,39
42023,44,44
42024,158,158
42025,46,46
42026,62,62
42027,43,43
42028,46,46
42029,156,156
42030,55,55
42031,36,36
42032,180,180
42033,40,40
42034,1020,1020
42035,44,44
42036,55,55
42037,33,33
42038,42,42
42039,71,71
42040,49,49
42041,244,244
42042,38,38
42043,179,179
42044,50,50
42045,37,37
42046,54,54
42047,40,40
42048,45,45
42049,64,64
42050,172,172
42051,59,59
42052,178,178
42053,162,162
42054,52,52
42055,63,63
42056,34,34
42057,43,43
42058,56,56
42059,48,48
42060,1028,1028
42061,71,71
42062,43,43
42063,157,157
42064,169,169
42065,153,153
42066,68,68
42067,60,60
42068,170,170
42069,177,177
42070,697,697
42071,41,41
42072,65,65
42073,41,41
42074,60,60
42075,44,44
42076,48,48
42077,151,151
42078,59,59
42079,54,54
42080,55,55
42081,49,49
42082,44,44
42083,59,59
42084,59,59
42085,162,162
42086,63,63
42087,115,115
42088,44,44
42089,44,44
42090,57,57
42091,829,829
42092,78,78
42093,46,46
42094,49,49
42095,37,37
42096,156,156
42097,156,156
42098,180,180
42099,72,72
42100,50,50
42101,29,29
42102,46,46
42103,61,61
42104,44,44
42105,42,42
42106,61,61
42107,166,166
42108,1024,1024
42109,64,64
42110,64,64
42111,51,51
42112,64,64
42113,25,25
42114,1036,1036
42115,1018,1018
42116,46,46
42117,47,47
42118,68,68
42119,52,52
42120,63,63
42121,42,42
42122,51,51
42123,41,41
42124,143,143
42125,53,53
42126,36,36
42127,165,165
42128,48,48
42129,56,56
42130,67,67
42131,59,59
42132,49,49
42133,36,36
42134,47,47
42135,44,44
42136,49,49
42137,47,47
42138,70,70
42139,36,36
42140,47,47
42141,45,45
42142,174,174
42143,178,178
42144,64,64
42145,182,182
42146,159,159
42147,38,38
42148,63,63
42149,160,160
42150,45,45
42151,27,27
42152,66,66
42153,46,46
42154,180,180
42155,170,170
42156,58,58
42157,1045,1045
42158,55,55
42159,47,47
42160,33,33
42161,76,76
42162,51,51
42163,176,176
42164,48,48
42165,64,64
42166,43,43
42167,47,47
42168,49,49
42169,62,62
42170,47,47
42171,50,50
42172,56,56
42173,42,42
42174,44,44
42175,1031,1031
42176,49,49
42177,55,55
42178,35,35
42179,698,698
42180,239,239
42181,62,62
42182,58,58
42183,54,54
42184,47,47
42185,43,43
42186,69,69
42187,40,40
42188,64,64
42189,51,51
42190,57,57
42191,64,64
42192,50,50
42193,62,62
42194,56,56
42195,68,68
42196,43,43
42197,237,237
42198,61,61
42199,67,67
42200,51,51
42201,46,46
42202,42,42
42203,54,54
42204,41,41
42205,45,45
42206,46,46
42207,1024,1024
42208,38,38
42209,48,48
42210,55,55
42211,50,50
42212,63,63
42213,28,28
42214,49,49
42215,57,57
42216,182,182
42217,58,58
42218,44,44
42219,158,158
42220,45,45
42221,158,158
42222,150,150
42223,248,248
42224,59,59
42225,45,45
42226,162,162
42227,52,52
42228,38,38
42229,171,171
42230,33,33
42231,708,708
42232,200,200
42233,55,55
42234,64,64
42235,44,44
42236,48,48
42237,62,62
42238,44,44
42239,1024,1024
42240,51,51
42241,28,28
42242,60,60
42243,143,143
42244,49,49
42245,126,126
42246,66,66
42247,29,29
42248,59,59
42249,52,52
42250,47,47
42251,67,67
42252,37,37
42253,218,218
42254,87,87
42255,37,37
42256,59,59
42257,51,51
42258,36,36
42259,77,77
42260,701,701
42261,170,170
42262,50,50
42263,46,46
42264,45,45
42265,159,159
42266,75,75
42267,71,71
42268,47,47
42269,45,45
42270,66,66
42271,65,65
42272,47,47
42273,71,71
42274,54,54
42275,45,45
42276,53,53
42277,68,68
42278,34,34
42279,45,45
42280,168,168
42281,45,45
42282,22,22
42283,169,169
42284,705,705
42285,247,247
42286,697,697
42287,64,64
42288,60,60
42289,175,175
42290,71,71
42291,48,48
42292,61,61
42293,51,51
42294,163,163
42295,47,47
42296,68,68
42297,59,59
42298,37,37
42299,1031,1031
42300,698,698
42301,59,59
42302,54,54
42303,63,63
42304,49,49
42305,52,52
42306,80,80
42307,33,33
42308,49,49
42309,46,46
42310,40,40
42311,33,33
42312,163,163
42313,43,43
42314,38,38
42315,41,41
42316,147,147
42317,58,58
42318,47,47
42319,46,46
42320,63,63
42321,65,65
42322,57,57
42323,194,194
42324,59,59
42325,65,65
42326,23,23
42327,37,37
42328,61,61
42329,164,164
42330,55,55
42331,50,50
42332,46,46
42333,713,713
42334,30,30
42335,48,48
42336,56,56
42337,60,60
42338,59,59
42339,47,47
42340,54,54
42341,46,46
42342,1013,1013
42343,31,31
42344,40,40
42345,36,36
42346,54,54
42347,259,259
42348,46,46
42349,66,66
42350,49,49
42351,134,134
42352,48,48
42353,54,54
42354,42,42
42355,59,59
42356,37,37
42357,177,177
42358,183,183
42359,177,177
42360,31,31
42361,48,48
42362,139,139
42363,161,161
42364,73,73
42365,48,48
42366,54,54
42367,229,229
42368,53,53
42369,159,159
42370,1051,1051
42371,44,44
42372,40,40
42373,30,30
42374,26,26
42375,43,43
42376,37,37
42377,52,52
42378,77,77
42379,47,47
42380,61,61
42381,44,44
42382,38,38
42383,39,39
42384,65,65
42385,56,56
42386,46,46
42387,45,45
42388,49,49
42389,50,50
42390,279,279
42391,42,42
42392,44,44
42393,48,48
42394,36,36
42395,56,56
42396,165,165
42397,48,48
42398,283,283
42399,71,71
42400,69,69
42401,40,40
42402,45,45
42403,25,25
42404,174,174
42405,58,58
42406,42,42
42407,45,45
42408,63,63
42409,52,52
42410,129,129
42411,56,56
42412,54,54
42413,43,43
42414,58,58
42415,51,51
42416,46,46
42417,240,240
42418,66,66
42419,53,53
42420,176,176
42421,185,185
42422,35,35
42423,53,53
42424,51,51
42425,42,42
42426,168,168
42427,41,41
42428,45,45
42429,47,47
42430,52,52
42431,63,63
42432,173,173
42433,52,52
42434,57,57
42435,44,44
42436,187,187
42437,182,182
42438,38,38
42439,61,61
42440,35,35
42441,28,28
42442,30,30
42443,61,61
42444,179,179
42445,174,174
42446,58,58
42447,40,40
42448,67,67
42449,60,60
42450,1024,1024
42451,59,59
42452,61,61
42453,36,36
42454,43,43
42455,41,41
42456,167,167
42457,46,46
42458,54,54
42459,26,26
42460,59,59
42461,45,45
42462,43,43
42463,180,180
42464,46,46
42465,158,158
42466,181,181
42467,59,59
42468,50,50
42469,47,47
42470,69,69
42471,38,38
42472,53,53
42473,49,49
42474,44,44
42475,55,55
42476,33,33
42477,49,49
42478,46,46
42479,168,168
42480,51,51
42481,65,65
42482,67,67
42483,40,40
42484,46,46
42485,53,53
42486,42,42
42487,173,173
42488,36,36
42489,40,40
42490,55,55
42491,64,64
42492,154,154
42493,168,168
42494,45,45
42495,1052,1052
42496,95,95
42497,55,55
42498,52,52
42499,62,62
42500,58,58
42501,50,50
42502,59,59
42503,177,177
42504,50,50
42505,65,65
42506,107,107
42507,165,165
42508,73,73
42509,57,57
42510,46,46
42511,60,60
42512,54,54
42513,46,46
42514,44,44
42515,191,191
42516,177,177
42517,25,25
42518,166,166
42519,168,168
42520,51,51
42521,49,49
42522,1002,1002
