uid,n_null,discret_null
15923,53,53
16558,65,65
18150,55,55
11808,152,152
3553,65,65
10794,40,40
12154,52,52
10124,60,60
8392,51,51
3131,38,38
10477,163,163
718,91,91
9404,38,38
7091,57,57
5333,168,168
18965,65,65
1722,31,31
9453,173,173
2687,164,164
3082,41,41
8105,63,63
7196,52,52
5631,156,156
3978,65,65
6084,51,51
14416,52,52
7023,38,38
16949,41,41
3825,36,36
9427,51,51
19589,42,42
12506,59,59
8326,159,159
13478,31,31
19592,48,48
13515,174,174
13788,155,155
8325,39,39
720,170,170
18545,48,48
17447,49,49
15641,50,50
6032,160,160
14170,36,36
6478,64,64
17656,167,167
4613,175,175
15803,63,63
7137,53,53
1106,178,178
18327,52,52
9927,162,162
167,36,36
14679,58,58
17556,51,51
4720,164,164
4343,43,43
10422,51,51
4427,169,169
6147,56,56
3615,51,51
14093,163,163
1552,38,38
15430,36,36
13215,47,47
5938,48,48
11425,40,40
15202,32,32
3503,47,47
6063,71,71
19262,48,48
12585,49,49
11088,163,163
4715,31,31
16098,36,36
519,168,168
19897,54,54
504,40,40
3739,41,41
3650,48,48
5529,162,162
8622,39,39
5028,49,49
1172,172,172
6500,36,36
17251,162,162
2685,42,42
11410,35,35
254,160,160
10215,42,42
331,46,46
2195,48,48
2847,62,62
6712,42,42
122,45,45
5544,39,39
15044,56,56
5210,163,163
6506,47,47
16021,42,42
6370,160,160
9759,163,163
17363,27,27
5025,162,162
18465,51,51
2131,63,63
7455,47,47
107,63,63
3773,161,161
11201,152,152
5502,156,156
6541,63,63
6934,55,55
7409,45,45
19392,41,41
16017,158,158
16637,162,162
10691,165,165
13807,173,173
456,49,49
12403,53,53
7385,162,162
13367,38,38
6249,55,55
17241,44,44
6493,25,25
13316,40,40
5602,42,42
1487,164,164
4901,162,162
3573,47,47
3455,35,35
13689,41,41
11765,162,162
14391,156,156
6275,167,167
9857,37,37
2776,157,157
18091,62,62
13534,42,42
7148,58,58
7932,43,43
11952,163,163
11042,181,181
13362,45,45
2205,51,51
6295,41,41
15525,69,69
9269,47,47
6624,51,51
8784,45,45
5613,47,47
5708,165,165
19091,31,31
14556,152,152
11635,164,164
4577,45,45
1620,34,34
4672,34,34
1493,162,162
17078,45,45
8406,32,32
14282,52,52
6564,45,45
13305,40,40
19836,56,56
6863,166,166
19808,161,161
5850,43,43
8571,164,164
15342,42,42
11631,177,177
17379,50,50
4794,50,50
16629,169,169
13773,42,42
15439,58,58
17974,51,51
5829,33,33
15894,165,165
18392,159,159
4117,160,160
17648,46,46
1956,46,46
15462,20,20
14269,158,158
6784,45,45
12651,160,160
2416,44,44
17714,55,55
5675,163,163
4633,56,56
1430,29,29
9468,48,48
14454,47,47
16663,63,63
16546,161,161
5416,233,233
3779,53,53
18100,152,152
15899,169,169
5915,163,163
18778,169,169
1070,46,46
15498,49,49
4163,169,169
10381,46,46
18953,34,34
773,48,48
2956,53,53
7835,52,52
8108,40,40
9813,32,32
3588,46,46
4852,31,31
448,67,67
12776,180,180
16203,170,170
16634,41,41
8189,48,48
1974,44,44
19255,30,30
854,31,31
1431,54,54
12942,168,168
10538,46,46
10700,188,188
11853,58,58
18759,60,60
4274,47,47
2567,63,63
9908,51,51
6556,40,40
16332,35,35
14099,40,40
2297,51,51
18932,166,166
19158,62,62
10603,40,40
19762,48,48
9873,52,52
10811,151,151
10176,50,50
7021,66,66
12748,57,57
6831,59,59
1438,161,161
15508,163,163
14887,168,168
2518,42,42
11141,149,149
1079,45,45
7073,67,67
13286,42,42
10343,157,157
15376,60,60
11834,45,45
8284,161,161
18395,162,162
9644,164,164
9379,247,247
5317,32,32
5192,48,48
19207,45,45
16944,162,162
18937,45,45
8729,56,56
11378,166,166
12727,41,41
19648,171,171
6516,189,189
7199,60,60
9065,171,171
18237,38,38
10485,159,159
9156,53,53
2923,36,36
7830,60,60
15047,174,174
1303,159,159
5930,160,160
18040,32,32
6502,58,58
11213,31,31
11225,46,46
16835,169,169
16870,62,62
18420,58,58
8021,39,39
9697,175,175
19656,37,37
19695,49,49
3122,28,28
4751,153,153
18055,166,166
182,42,42
10031,58,58
5459,169,169
10852,40,40
16223,42,42
1807,161,161
4574,46,46
7133,40,40
5673,154,154
12529,28,28
19933,41,41
13900,59,59
7447,46,46
14111,38,38
8174,49,49
5749,48,48
2766,67,67
16205,41,41
15174,34,34
13751,173,173
15844,161,161
3845,171,171
10924,163,163
6875,45,45
9186,55,55
4742,168,168
8682,38,38
3027,58,58
14572,47,47
17021,62,62
2665,155,155
10026,42,42
6484,179,179
908,57,57
9064,174,174
327,156,156
2117,44,44
12976,55,55
7981,44,44
651,44,44
6734,51,51
10093,155,155
10710,44,44
18851,35,35
10776,151,151
5172,60,60
8964,44,44
4858,39,39
11656,39,39
16253,49,49
1657,46,46
1154,56,56
15452,42,42
12745,178,178
18516,46,46
18760,176,176
15110,43,43
6837,168,168
10668,39,39
1321,159,159
12660,51,51
19687,44,44
17448,49,49
2061,30,30
12762,147,147
2409,38,38
17985,43,43
15448,158,158
17431,108,108
5321,46,46
10873,50,50
14815,61,61
15596,41,41
12030,168,168
8816,158,158
9959,242,242
1058,44,44
1380,171,171
11039,172,172
1039,49,49
7327,46,46
4940,50,50
14595,45,45
14435,60,60
14399,179,179
12751,48,48
13778,41,41
65,61,61
7954,156,156
189,174,174
19065,60,60
5570,58,58
19168,44,44
8967,172,172
6233,160,160
8982,50,50
3674,48,48
12347,63,63
4721,53,53
19771,160,160
7045,187,187
10342,48,48
2212,43,43
12429,166,166
181,168,168
8782,41,41
3348,164,164
19741,51,51
4037,84,84
4265,176,176
9344,60,60
352,64,64
13804,44,44
15030,44,44
9529,161,161
19292,151,151
9286,171,171
10597,56,56
895,49,49
11547,163,163
7658,47,47
1020,48,48
329,46,46
3894,41,41
3013,161,161
14334,173,173
19189,42,42
16391,184,184
18065,45,45
2556,52,52
12950,36,36
15699,167,167
8896,55,55
17769,162,162
9808,175,175
14667,51,51
19765,42,42
13598,164,164
17058,50,50
8191,35,35
5050,50,50
6010,45,45
5642,40,40
13627,56,56
16219,55,55
17726,161,161
18029,68,68
1334,51,51
13882,53,53
2184,38,38
1983,50,50
16556,64,64
15157,160,160
6017,174,174
19353,43,43
3683,165,165
9704,167,167
13979,159,159
2624,44,44
19527,42,42
12647,46,46
7721,67,67
9103,55,55
17914,44,44
10995,71,71
8843,170,170
477,162,162
15830,165,165
18729,168,168
3108,170,170
14351,60,60
6833,160,160
15210,176,176
16707,46,46
15790,46,46
11421,50,50
19881,173,173
15742,180,180
2354,164,164
19359,173,173
7479,163,163
14148,55,55
16331,46,46
19882,45,45
17457,160,160
3175,173,173
18697,169,169
17053,49,49
13989,65,65
1837,45,45
13081,55,55
18551,170,170
15363,57,57
12126,57,57
17117,183,183
2599,43,43
9681,46,46
10235,59,59
4740,191,191
2608,159,159
16787,48,48
5891,41,41
4768,52,52
13330,54,54
8951,65,65
8101,166,166
9763,57,57
17637,50,50
15320,174,174
13189,42,42
17964,38,38
9534,55,55
19263,41,41
288,175,175
8793,159,159
15524,44,44
15046,61,61
6499,54,54
7068,44,44
16550,42,42
6910,167,167
13265,37,37
10905,173,173
9512,40,40
1123,39,39
15570,45,45
16278,65,65
12779,54,54
3472,162,162
3991,64,64
19692,64,64
13289,42,42
2230,179,179
1643,176,176
5554,49,49
7006,64,64
16093,166,166
175,170,170
18357,70,70
10724,45,45
14726,38,38
18818,45,45
6053,34,34
13162,176,176
17022,43,43
4008,167,167
11759,44,44
3521,157,157
11772,43,43
6670,168,168
18616,158,158
8549,165,165
10363,178,178
2695,50,50
14474,52,52
6740,54,54
4344,43,43
5077,42,42
13282,177,177
8806,59,59
7861,73,73
12329,49,49
18092,58,58
18297,64,64
14476,154,154
17567,47,47
1965,159,159
4205,56,56
7645,173,173
1723,173,173
7653,60,60
8311,168,168
19920,176,176
9744,162,162
9079,42,42
7684,166,166
18368,54,54
14807,63,63
17913,275,275
19258,180,180
19059,43,43
12292,52,52
10231,52,52
14169,161,161
8060,165,165
11951,59,59
11854,56,56
18472,170,170
6299,64,64
9428,37,37
14625,43,43
11528,41,41
7567,159,159
18061,181,181
14769,46,46
15186,59,59
7545,25,25
8957,62,62
2892,40,40
7270,38,38
12724,52,52
17568,45,45
3456,161,161
12418,181,181
14494,45,45
4868,52,52
11891,41,41
16985,179,179
10138,62,62
1847,44,44
6749,190,190
12496,57,57
7061,42,42
4953,47,47
16268,56,56
13565,40,40
1100,178,178
16872,171,171
6057,160,160
12042,163,163
18590,65,65
17420,57,57
17004,64,64
9684,164,164
12567,41,41
12717,46,46
8022,32,32
498,28,28
15775,45,45
11598,162,162
12639,60,60
11501,36,36
17879,44,44
12635,168,168
3630,62,62
11642,36,36
9040,174,174
1202,46,46
15367,38,38
9246,52,52
18193,57,57
2347,34,34
4545,42,42
5812,161,161
6901,165,165
7788,181,181
7519,44,44
9206,51,51
15809,45,45
13123,44,44
17411,41,41
16613,162,162
10202,64,64
671,51,51
16922,61,61
18639,166,166
8462,32,32
12240,159,159
1517,40,40
3798,64,64
15026,168,168
15747,180,180
10050,33,33
5094,54,54
7957,159,159
16961,44,44
18305,40,40
10747,54,54
8047,41,41
19726,158,158
785,47,47
16970,37,37
18585,50,50
12904,167,167
5126,57,57
19847,43,43
15741,54,54
8024,160,160
10236,176,176
4916,52,52
5552,50,50
5858,23,23
3726,181,181
9543,63,63
16497,57,57
14945,55,55
7175,53,53
1419,66,66
3233,160,160
291,41,41
14267,61,61
4429,161,161
6402,55,55
13972,40,40
14452,41,41
15642,164,164
17142,45,45
18936,59,59
9502,37,37
12684,173,173
7775,149,149
17182,60,60
14356,154,154
11224,51,51
2026,51,51
15513,152,152
11940,158,158
1789,149,149
6673,177,177
5345,43,43
17438,54,54
4226,161,161
8577,157,157
11221,166,166
4599,60,60
10060,157,157
16754,47,47
6198,162,162
13932,185,185
3398,40,40
17277,69,69
18256,61,61
14994,63,63
4952,49,49
2106,158,158
9599,171,171
15731,53,53
10916,55,55
17262,46,46
8497,35,35
1436,53,53
19412,28,28
2909,48,48
18650,162,162
3120,160,160
11601,164,164
3839,57,57
9645,62,62
1582,37,37
3262,57,57
7843,52,52
7295,48,48
3434,69,69
3171,159,159
8995,163,163
5431,50,50
4016,50,50
6078,42,42
4796,33,33
10553,173,173
16975,43,43
11159,46,46
2154,56,56
3531,157,157
5766,157,157
15832,155,155
2592,171,171
15883,52,52
2108,228,228
13185,47,47
19121,53,53
10927,69,69
6272,168,168
13842,55,55
3980,57,57
6603,167,167
11007,155,155
17176,52,52
5497,46,46
11555,162,162
9402,170,170
9123,61,61
7520,53,53
8740,45,45
6094,43,43
5865,50,50
2123,46,46
1703,37,37
4707,177,177
14797,157,157
10843,155,155
13802,166,166
422,163,163
6291,181,181
18171,172,172
3960,174,174
3402,46,46
6242,169,169
17891,63,63
10706,45,45
8165,39,39
9600,48,48
6809,161,161
411,160,160
15925,42,42
10407,62,62
17365,41,41
13512,160,160
3078,61,61
6297,165,165
6384,40,40
1323,58,58
5472,150,150
1525,55,55
11760,49,49
2217,35,35
16748,34,34
1429,180,180
9345,54,54
14021,39,39
17604,161,161
10362,179,179
1694,155,155
4230,44,44
18647,61,61
6007,63,63
4908,37,37
8804,154,154
3953,49,49
202,62,62
1088,52,52
8655,167,167
15299,171,171
7079,159,159
9903,38,38
3533,171,171
12097,45,45
4291,65,65
9289,42,42
4304,49,49
3361,160,160
15232,44,44
3949,35,35
15661,174,174
10286,167,167
18487,32,32
186,47,47
15506,50,50
9649,42,42
5152,170,170
17285,57,57
3475,57,57
14083,35,35
14663,59,59
12775,52,52
8668,56,56
19,176,176
17307,60,60
11087,60,60
11793,53,53
12944,159,159
6273,47,47
9179,49,49
18382,44,44
18043,154,154
889,77,77
11274,160,160
11920,173,173
277,58,58
13799,45,45
11355,228,228
11828,170,170
11999,158,158
16215,56,56
8076,159,159
8940,59,59
16176,163,163
708,58,58
10241,45,45
9791,21,21
1258,38,38
12050,56,56
9761,64,64
543,163,163
4808,39,39
16100,39,39
546,154,154
17789,58,58
4762,45,45
14962,163,163
17785,43,43
677,48,48
16694,183,183
11433,208,208
260,52,52
174,48,48
9093,170,170
12626,176,176
2325,46,46
6886,47,47
9082,45,45
7200,180,180
13706,160,160
6107,145,145
12808,181,181
9924,158,158
14125,61,61
10606,171,171
10780,36,36
13539,160,160
9471,46,46
16154,163,163
2127,37,37
8826,28,28
13755,32,32
16507,159,159
5641,168,168
11010,64,64
10734,49,49
1738,59,59
18185,48,48
10555,35,35
15878,43,43
4207,36,36
7597,43,43
7373,38,38
8653,55,55
16468,37,37
18268,44,44
9817,58,58
16543,163,163
17890,52,52
679,52,52
17486,29,29
15919,47,47
12615,33,33
1218,166,166
4972,158,158
5843,57,57
4259,62,62
1404,45,45
5801,49,49
10804,167,167
4220,24,24
2779,169,169
19058,171,171
7650,59,59
17705,175,175
6834,176,176
1311,43,43
3601,42,42
5173,39,39
11363,40,40
7544,53,53
17333,169,169
1439,69,69
3691,57,57
7107,56,56
16150,156,156
16341,182,182
18298,161,161
10525,60,60
9241,37,37
7946,58,58
9203,58,58
5679,35,35
18024,59,59
19698,56,56
15418,161,161
15260,48,48
16583,166,166
7738,37,37
15346,56,56
4341,152,152
16039,177,177
8039,38,38
4929,160,160
17667,158,158
6565,152,152
11511,167,167
8015,54,54
15177,46,46
15558,48,48
17762,50,50
12817,36,36
917,171,171
17192,57,57
9466,66,66
15083,156,156
8823,39,39
4058,41,41
1979,164,164
344,58,58
9226,170,170
4321,165,165
19894,174,174
16851,54,54
7470,62,62
16096,40,40
16294,39,39
274,60,60
7914,161,161
10001,40,40
10791,169,169
15861,196,196
11650,179,179
18584,36,36
19712,163,163
13750,40,40
10939,65,65
15981,62,62
8438,172,172
19735,166,166
16058,47,47
15522,44,44
16104,168,168
6672,39,39
673,40,40
12451,159,159
6230,62,62
4087,51,51
5248,157,157
2317,33,33
4200,40,40
8234,53,53
13596,166,166
12974,50,50
6671,33,33
3561,47,47
8316,41,41
3796,158,158
5286,179,179
10735,53,53
17965,161,161
1274,55,55
5960,48,48
15008,158,158
11574,160,160
5879,48,48
6281,179,179
9015,171,171
4588,43,43
36,48,48
3767,42,42
5032,47,47
492,166,166
17017,40,40
11122,159,159
19525,65,65
8892,52,52
6693,45,45
2996,161,161
19370,46,46
15054,160,160
2343,166,166
5480,20,20
4624,155,155
19778,43,43
339,50,50
10073,183,183
380,57,57
4301,174,174
19165,42,42
17680,163,163
16280,162,162
11022,163,163
6905,54,54
12277,50,50
7874,170,170
5363,34,34
16306,159,159
19951,23,23
14953,163,163
12892,39,39
8646,35,35
18846,180,180
19825,30,30
18915,49,49
10514,170,170
9264,47,47
19143,49,49
15396,175,175
3072,156,156
7880,46,46
8837,34,34
12226,63,63
11607,160,160
10440,169,169
2529,41,41
5230,59,59
3627,179,179
10139,167,167
7877,56,56
2873,71,71
18604,165,165
4586,177,177
7428,32,32
16756,172,172
3464,39,39
17282,47,47
14031,45,45
17095,183,183
2194,62,62
6857,162,162
18799,187,187
18025,48,48
3242,172,172
10396,157,157
2299,22,22
5444,38,38
14439,50,50
11554,51,51
12304,31,31
4800,156,156
11229,164,164
19909,37,37
7235,163,163
4582,161,161
4364,41,41
9356,160,160
1600,57,57
3197,38,38
15325,57,57
14545,42,42
4878,38,38
4114,67,67
19811,173,173
5367,42,42
7940,58,58
6787,171,171
11232,34,34
1163,162,162
1864,41,41
9864,52,52
12166,36,36
2021,176,176
13913,43,43
8027,37,37
13725,46,46
11333,67,67
9657,155,155
11292,66,66
6824,33,33
14386,52,52
8746,105,105
13449,44,44
15529,68,68
15287,57,57
10623,165,165
15092,55,55
13356,50,50
18753,56,56
153,174,174
8133,33,33
9369,63,63
3668,168,168
18942,38,38
12787,181,181
19569,31,31
18059,178,178
16463,45,45
8574,36,36
10978,52,52
2854,59,59
11806,161,161
11024,51,51
18161,41,41
714,55,55
8058,148,148
4070,174,174
4280,166,166
171,166,166
18747,42,42
10536,160,160
604,54,54
4273,50,50
9028,39,39
1296,175,175
3975,46,46
1349,45,45
11763,51,51
19126,48,48
8732,60,60
11586,37,37
13688,155,155
3575,160,160
12655,48,48
412,171,171
7951,54,54
2902,162,162
4660,47,47
15294,63,63
744,161,161
12715,175,175
11105,65,65
11984,39,39
10399,46,46
5919,175,175
223,165,165
1423,54,54
8465,50,50
6433,49,49
5035,165,165
8973,56,56
13838,63,63
3298,33,33
9669,47,47
17598,59,59
2602,175,175
5928,49,49
7640,54,54
15574,166,166
4394,43,43
17624,48,48
1138,65,65
9481,161,161
4664,161,161
5804,45,45
7391,43,43
5907,176,176
15924,178,178
16442,160,160
11455,49,49
11117,53,53
16406,154,154
4974,60,60
9183,155,155
8873,47,47
17843,146,146
397,170,170
9434,162,162
19460,165,165
16381,30,30
15492,235,235
17371,52,52
12142,175,175
18957,164,164
5041,46,46
14228,164,164
1113,178,178
691,58,58
5415,63,63
19185,164,164
12978,56,56
2151,31,31
18911,162,162
18362,164,164
3566,161,161
16427,37,37
2604,169,169
16842,41,41
11886,55,55
5857,160,160
19156,56,56
12064,44,44
2884,61,61
15860,38,38
16718,163,163
12540,53,53
12816,44,44
4290,44,44
19229,51,51
12222,47,47
19003,163,163
17025,42,42
4895,40,40
10162,48,48
19111,173,173
3044,169,169
8312,26,26
14479,182,182
14899,54,54
449,44,44
19161,55,55
10874,46,46
16893,48,48
8435,45,45
358,49,49
11781,48,48
12799,169,169
1446,42,42
15521,51,51
16467,161,161
15637,43,43
15849,161,161
15634,48,48
1625,55,55
8338,42,42
14793,58,58
16436,59,59
19634,68,68
3899,161,161
18375,61,61
11348,36,36
16555,65,65
15890,179,179
4913,53,53
16322,155,155
1676,173,173
11393,187,187
8171,64,64
7677,61,61
17136,167,167
3237,53,53
12705,41,41
10517,174,174
15450,156,156
5208,46,46
17197,35,35
14597,50,50
7585,57,57
7920,174,174
17848,54,54
17297,162,162
12114,44,44
14833,33,33
19256,171,171
11240,48,48
12435,57,57
1988,150,150
19380,174,174
7090,156,156
18295,40,40
18272,50,50
17829,286,286
10258,169,169
10589,52,52
15977,157,157
11360,162,162
4138,47,47
18004,45,45
13877,164,164
19943,158,158
13679,67,67
6544,65,65
15780,54,54
9525,35,35
12381,46,46
7121,169,169
14445,40,40
11850,38,38
15631,62,62
5199,54,54
15130,163,163
10951,52,52
19332,61,61
4735,161,161
5687,60,60
16282,156,156
12082,52,52
2424,43,43
6412,58,58
14653,62,62
19834,60,60
19384,45,45
1024,60,60
17796,61,61
13028,37,37
2972,169,169
9531,39,39
15267,45,45
16528,42,42
9101,47,47
4757,161,161
15750,173,173
3989,32,32
6738,45,45
8963,44,44
11892,164,164
8865,47,47
12374,156,156
2906,70,70
10038,49,49
4611,46,46
1596,155,155
12261,50,50
2055,168,168
17205,41,41
6911,166,166
14569,38,38
17345,52,52
16525,158,158
8393,169,169
15407,147,147
10599,36,36
11473,169,169
5377,209,209
17473,164,164
3788,162,162
17427,42,42
1226,39,39
4349,149,149
4905,156,156
5719,50,50
766,167,167
6382,174,174
5808,167,167
11006,39,39
5229,44,44
11015,57,57
1449,46,46
312,46,46
11273,44,44
11926,170,170
2506,64,64
5638,46,46
10634,47,47
626,45,45
2322,46,46
17740,160,160
16615,47,47
14450,155,155
13735,45,45
7824,46,46
18257,173,173
2017,172,172
11824,48,48
19512,60,60
3908,56,56
4679,184,184
682,42,42
17573,41,41
13437,59,59
14396,36,36
11587,48,48
15528,67,67
9416,45,45
290,59,59
16594,52,52
16695,164,164
